decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,bar1,bar1_yr,bar2,bar2_yr,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp
10.0,9.0,1,3,44.0,2.9,0.92,P,7,P,94,1,3,53,0,1.0,a Passed 1st time,3,826.842082,g 700+
9.0,8.0,1,3,40.0,3.2,0.7,P,2,P,94,1,3,62,0,1.0,a Passed 1st time,3,793.6841900000001,g 700+
5.0,3.0,0,3,38.0,3.4,-0.67,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,782.105244,g 700+
4.0,2.0,0,3,38.0,3.2,-1.04,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,762.105244,g 700+
3.0,4.0,0,4,44.0,3.4,-0.44,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,876.842082,g 700+
8.0,7.0,0,3,39.0,2.9,0.51,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,747.8947169999999,g 700+
7.0,6.0,1,1,46.0,3.2,0.12,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,888.421028,g 700+
3.0,2.0,1,2,34.5,2.6,-1.13,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,2,646.8420885,f 640-700
10.0,9.0,1,3,33.5,3.1,1.07,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,681.0526155,f 640-700
3.0,5.0,1,4,44.0,2.7,-0.16,F,7,P,95,1,4,59,0,1.0,b Passed 2nd time,5,806.842082,g 700+
3.0,1.0,1,4,18.0,3.7,-2.01,F,7,F,94,1,2,50,0,0.0,c Failed,5,496.315784,c 460-520
4.0,8.0,0,3,33.0,3.0,0.78,P,2,P,95,2,3,57,1,1.0,a Passed 1st time,3,663.157879,f 640-700
7.0,7.0,0,5,40.0,3.5,0.4,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,823.68419,g 700+
10.0,10.0,1,1,42.0,3.4,1.39,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,4,845.2631359999999,g 700+
2.0,1.0,1,1,37.0,3.5,-1.3,P,7,P,95,1,4,62,0,1.0,a Passed 1st time,4,776.315771,g 700+
10.0,10.0,0,1,40.0,3.6,1.39,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,833.6841900000001,g 700+
8.0,7.0,1,3,39.0,3.5,0.46,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,807.8947169999999,g 700+
2.0,1.0,0,1,28.0,3.7,-1.58,P,7,P,94,1,3,55,0,1.0,a Passed 1st time,4,654.210514,f 640-700
1.0,1.0,1,3,37.0,3.3,-1.78,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,3,756.3157709999999,g 700+
7.0,9.0,0,3,43.0,2.8,0.84,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,801.052609,g 700+
9.0,8.0,0,3,44.0,3.0,0.71,P,7,P,94,1,4,39,0,1.0,a Passed 1st time,3,836.842082,g 700+
7.0,8.0,1,3,33.0,3.5,0.57,P,7,P,95,1,3,58,0,1.0,a Passed 1st time,3,713.157879,g 700+
3.0,2.0,0,1,45.0,3.8,-0.86,F,6,P,95,1,3,54,0,1.0,b Passed 2nd time,4,932.631555,g 700+
2.0,2.0,1,1,36.0,3.1,-0.87,P,7,P,94,1,2,53,0,1.0,a Passed 1st time,4,720.526298,g 700+
2.0,1.0,0,5,35.0,2.9,-1.28,F,7,P,95,1,3,62,0,1.0,b Passed 2nd time,6,684.736825,f 640-700
6.0,5.0,0,1,42.0,3.3,-0.08,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,835.2631359999999,g 700+
6.0,7.0,1,3,40.0,3.1,0.35,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,3,783.6841900000001,g 700+
7.0,4.0,0,3,29.0,3.1,-0.25,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,3,609.999987,e 580-640
5.0,7.0,1,3,32.0,2.9,0.49,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,637.3684059999999,e 580-640
8.0,5.0,1,3,32.0,2.9,-0.08,P,2,P,95,2,4,64,1,1.0,a Passed 1st time,3,637.3684059999999,e 580-640
2.0,5.0,1,4,41.0,3.6,-0.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,849.473663,g 700+
3.0,3.0,0,4,39.0,3.2,-0.76,F,7,P,95,1,4,62,0,1.0,b Passed 2nd time,5,777.894717,g 700+
3.0,5.0,0,3,31.0,3.3,-0.03,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,3,661.578933,f 640-700
10.0,10.0,0,3,41.0,3.6,1.41,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,3,849.473663,g 700+
9.0,8.0,0,5,42.0,3.6,0.7,P,7,P,94,1,5,59,0,1.0,a Passed 1st time,6,865.263136,g 700+
4.0,5.0,0,1,38.0,3.4,-0.22,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,782.105244,g 700+
4.0,4.0,0,5,39.0,2.9,-0.43,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,6,747.8947169999999,g 700+
10.0,10.0,1,1,39.0,3.8,1.32,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,837.8947169999999,g 700+
10.0,10.0,1,3,36.0,3.8,1.61,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,790.526298,g 700+
3.0,2.0,0,1,35.0,3.7,-0.99,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,764.736825,g 700+
9.0,10.0,0,1,39.0,3.1,1.39,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,767.894717,g 700+
4.0,4.0,0,6,28.5,2.2,-0.31,F,2,F,95,1,3,61,0,0.0,c Failed,1,512.1052505,c 460-520
8.0,8.0,0,4,41.0,3.1,0.79,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,799.473663,g 700+
1.0,1.0,0,5,41.0,2.4,-1.65,F,7,F,94,1,1,57,0,0.0,c Failed,6,729.473663,g 700+
6.0,6.0,1,3,41.0,2.4,0.09,F,7,F,94,1,4,60,0,0.0,c Failed,3,729.473663,g 700+
3.0,5.0,1,2,33.0,3.2,-0.07,P,7,P,94,1,3,56,0,1.0,a Passed 1st time,2,683.157879,f 640-700
7.0,7.0,0,3,40.0,2.6,0.35,F,7,P,96,1,4,55,0,1.0,b Passed 2nd time,3,733.6841900000001,g 700+
5.0,6.0,1,5,42.0,3.4,0.08,P,7,P,94,1,4,63,0,1.0,a Passed 1st time,6,845.2631359999999,g 700+
3.0,5.0,1,1,39.0,1.9,-0.14,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,647.8947169999999,f 640-700
8.0,9.0,0,1,39.0,3.6,1.19,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,817.894717,g 700+
5.0,6.0,1,1,43.0,3.1,0.19,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,831.052609,g 700+
10.0,10.0,1,5,45.0,3.4,1.99,P,7,P,94,1,5,59,0,1.0,a Passed 1st time,6,892.6315549999999,g 700+
3.0,5.0,1,3,32.0,3.3,-0.17,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,3,677.3684059999999,f 640-700
1.0,2.0,1,2,33.0,2.4,-0.99,F,7,P,95,2,3,62,1,1.0,b Passed 2nd time,2,603.157879,e 580-640
8.0,7.0,0,2,32.5,3.2,0.4,P,7,P,94,1,4,42,0,1.0,a Passed 1st time,2,675.2631425,f 640-700
3.0,3.0,1,3,34.0,3.0,-0.81,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,678.9473519999999,f 640-700
2.0,6.0,0,3,37.0,3.0,0.06,P,2,P,94,1,2,67,0,1.0,a Passed 1st time,3,726.315771,g 700+
10.0,10.0,0,4,40.0,3.5,1.9,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,5,823.68419,g 700+
1.0,1.0,1,1,39.0,2.6,-1.89,F,7,F,95,2,4,57,1,0.0,c Failed,4,717.894717,g 700+
8.0,7.0,0,1,35.0,3.9,0.32,P,1,P,96,1,3,57,0,1.0,a Passed 1st time,4,784.736825,g 700+
10.0,10.0,0,3,40.0,3.6,1.71,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,833.6841900000001,g 700+
1.0,2.0,1,3,29.5,2.9,-0.97,P,7,P,94,1,3,56,0,1.0,a Passed 1st time,3,597.8947234999999,e 580-640
8.0,7.0,1,3,35.0,3.2,0.43,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,714.736825,g 700+
8.0,9.0,1,3,34.0,3.6,0.94,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,738.947352,g 700+
1.0,3.0,0,3,32.5,2.8,-0.83,F,7,F,95,2,3,57,1,0.0,c Failed,3,635.2631425,e 580-640
5.0,6.0,1,1,41.0,3.7,0.12,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,859.473663,g 700+
6.0,4.0,0,3,36.5,3.6,-0.31,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,778.4210345,g 700+
6.0,7.0,0,1,42.0,3.3,0.44,P,7,P,94,1,2,58,0,1.0,a Passed 1st time,4,835.2631359999999,g 700+
9.0,8.0,1,2,39.0,2.8,0.7,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,2,737.8947169999999,g 700+
5.0,4.0,1,4,44.0,3.4,-0.38,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,5,876.842082,g 700+
2.0,2.0,0,4,36.0,3.6,-0.92,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,770.526298,g 700+
9.0,9.0,1,1,48.0,3.7,1.2,P,7,P,94,1,3,50,0,1.0,a Passed 1st time,4,969.999974,g 700+
10.0,10.0,1,3,37.5,3.3,1.66,P,7,P,94,1,3,54,0,1.0,a Passed 1st time,3,764.2105075,g 700+
4.0,5.0,1,1,39.0,3.3,-0.14,P,7,P,94,1,2,58,0,1.0,a Passed 1st time,4,787.8947169999999,g 700+
2.0,1.0,0,4,31.5,3.4,-1.76,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,679.4736694999999,f 640-700
5.0,6.0,0,3,31.0,3.1,0.05,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,3,641.578933,f 640-700
2.0,6.0,1,2,33.0,2.9,0.14,F,7,P,96,2,3,57,1,1.0,b Passed 2nd time,2,653.157879,f 640-700
7.0,8.0,0,1,39.0,3.8,0.77,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,837.8947169999999,g 700+
7.0,6.0,0,4,34.0,3.2,0.23,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,5,698.947352,f 640-700
7.0,7.0,1,1,40.0,3.5,0.35,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,4,823.68419,g 700+
1.0,1.0,0,3,24.0,2.6,-1.46,F,2,F,96,2,3,57,1,0.0,c Failed,3,481.052622,c 460-520
7.0,6.0,0,1,36.0,3.9,0.08,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,800.526298,g 700+
9.0,9.0,1,1,39.0,3.7,1.19,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,4,827.894717,g 700+
8.0,7.0,0,5,44.0,3.9,0.58,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,6,926.842082,g 700+
10.0,8.0,0,3,43.0,3.5,0.73,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,3,871.052609,g 700+
2.0,3.0,1,1,35.0,3.6,-0.77,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,754.736825,g 700+
1.0,4.0,1,3,28.0,2.8,-0.49,P,2,P,95,1,2,62,0,1.0,a Passed 1st time,3,564.210514,d 520-580
1.0,1.0,1,3,35.0,3.4,-1.32,F,1,P,95,1,4,66,0,1.0,b Passed 2nd time,3,734.736825,g 700+
10.0,10.0,0,4,42.0,3.8,1.71,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,5,885.2631359999999,g 700+
2.0,2.0,1,1,31.0,3.7,-1.08,P,2,P,95,1,3,65,0,1.0,a Passed 1st time,4,701.578933,g 700+
9.0,9.0,0,3,28.5,2.9,1.17,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,3,582.1052505,e 580-640
3.0,3.0,0,5,38.0,4.0,-0.63,F,7,P,95,1,3,62,0,1.0,b Passed 2nd time,6,842.105244,g 700+
4.0,5.0,0,3,41.0,2.7,-0.19,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,759.473663,g 700+
6.0,7.0,1,3,36.0,2.8,0.37,P,7,P,94,1,2,61,0,1.0,a Passed 1st time,3,690.526298,f 640-700
7.0,8.0,1,1,45.0,3.2,0.78,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,872.6315549999999,g 700+
2.0,3.0,1,4,32.0,2.4,-0.61,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,5,587.3684059999999,e 580-640
7.0,7.0,0,5,44.0,3.5,0.35,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,6,886.842082,g 700+
9.0,8.0,1,1,42.0,3.5,0.66,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,855.263136,g 700+
2.0,2.0,0,5,43.0,3.6,-1.0,P,2,P,94,1,3,67,0,1.0,a Passed 1st time,6,881.052609,g 700+
9.0,6.0,0,3,29.5,2.8,0.19,P,7,P,95,2,3,54,1,1.0,a Passed 1st time,3,587.8947234999999,e 580-640
3.0,6.0,1,4,32.5,3.1,0.16,F,2,F,95,2,4,66,1,0.0,c Failed,5,665.2631425,f 640-700
10.0,9.0,0,3,38.0,3.0,1.14,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,742.105244,g 700+
1.0,1.0,1,1,34.0,3.2,-1.6,F,7,F,94,1,2,57,0,0.0,c Failed,4,698.947352,f 640-700
6.0,7.0,0,4,42.0,3.7,0.41,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,5,875.263136,g 700+
1.0,1.0,0,3,30.0,2.5,-1.51,F,7,P,95,1,4,47,0,1.0,b Passed 2nd time,3,565.78946,d 520-580
8.0,7.0,0,2,30.5,2.7,0.39,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,2,593.6841965,e 580-640
10.0,10.0,1,1,42.0,3.6,1.82,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,865.263136,g 700+
9.0,8.0,1,1,44.0,2.6,0.63,P,7,P,94,1,3,46,0,1.0,a Passed 1st time,4,796.842082,g 700+
10.0,10.0,1,2,37.0,3.0,2.28,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,726.315771,g 700+
4.0,6.0,1,3,46.0,3.0,0.17,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,3,868.421028,g 700+
8.0,7.0,0,1,37.0,3.3,0.5,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,756.3157709999999,g 700+
1.0,1.0,1,3,37.0,3.1,-1.79,F,7,F,95,1,4,52,0,0.0,c Failed,3,736.315771,g 700+
2.0,1.0,1,2,32.0,3.1,-1.96,F,7,F,94,1,2,57,0,0.0,c Failed,2,657.368406,f 640-700
7.0,7.0,1,3,37.0,3.0,0.29,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,3,726.315771,g 700+
8.0,9.0,0,1,42.0,3.6,0.94,P,1,P,95,1,2,64,0,1.0,a Passed 1st time,4,865.263136,g 700+
7.0,8.0,1,1,41.0,3.0,0.82,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,789.473663,g 700+
6.0,7.0,1,3,36.0,2.9,0.42,P,7,P,94,1,5,60,0,1.0,a Passed 1st time,3,700.526298,g 700+
9.0,4.0,1,4,37.0,2.9,-0.33,P,7,P,95,2,3,57,1,1.0,a Passed 1st time,5,716.3157709999999,g 700+
2.0,3.0,1,5,48.0,3.7,-0.62,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,969.999974,g 700+
6.0,4.0,1,3,34.0,3.4,-0.29,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,3,718.9473519999999,g 700+
3.0,3.0,0,4,40.0,3.1,-0.8,P,7,P,94,1,4,32,0,1.0,a Passed 1st time,5,783.6841900000001,g 700+
7.0,2.0,0,3,30.0,3.3,-1.07,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,3,645.78946,f 640-700
10.0,10.0,1,1,35.0,3.6,1.73,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,754.736825,g 700+
8.0,8.0,0,3,31.0,3.5,0.63,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,3,681.578933,f 640-700
4.0,5.0,1,3,32.0,3.7,-0.22,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,717.368406,g 700+
3.0,4.0,0,3,35.0,3.3,-0.47,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,3,724.736825,g 700+
9.0,9.0,1,1,30.5,3.6,1.02,P,7,P,94,1,5,62,0,1.0,a Passed 1st time,4,683.6841965,f 640-700
4.0,5.0,0,3,36.0,3.3,-0.08,F,7,F,94,1,4,62,0,0.0,c Failed,3,740.526298,g 700+
8.0,4.0,0,4,44.0,3.5,-0.27,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,5,886.842082,g 700+
2.0,3.0,1,4,39.0,3.9,-0.72,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,5,847.8947169999999,g 700+
3.0,3.0,1,1,36.0,3.7,-0.59,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,780.526298,g 700+
1.0,2.0,1,5,40.0,3.5,-1.0,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,6,823.68419,g 700+
7.0,6.0,1,1,40.0,3.7,0.24,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,843.6841900000001,g 700+
6.0,6.0,1,1,39.0,4.0,0.19,P,7,P,94,1,2,62,0,1.0,a Passed 1st time,4,857.8947169999999,g 700+
2.0,1.0,0,1,26.5,3.0,-1.3,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,560.5263044999999,d 520-580
8.0,9.0,1,2,38.0,2.3,0.84,P,7,P,94,1,4,52,0,1.0,a Passed 1st time,2,672.105244,f 640-700
2.0,3.0,1,3,33.0,3.3,-0.54,P,2,P,95,1,4,66,0,1.0,a Passed 1st time,3,693.157879,f 640-700
2.0,3.0,1,3,38.0,3.3,-0.73,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,772.105244,g 700+
8.0,5.0,0,3,34.0,3.2,-0.04,P,7,P,94,1,2,57,0,1.0,a Passed 1st time,3,698.947352,f 640-700
10.0,9.0,0,3,39.0,2.9,1.19,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,747.8947169999999,g 700+
6.0,10.0,1,3,40.0,2.9,1.36,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,763.68419,g 700+
2.0,10.0,0,1,37.0,2.3,2.6,P,7,P,94,1,2,56,0,1.0,a Passed 1st time,4,656.3157709999999,f 640-700
6.0,8.0,0,4,42.0,3.2,0.66,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,825.263136,g 700+
9.0,9.0,0,2,31.0,3.3,0.86,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,661.578933,f 640-700
5.0,7.0,0,3,43.0,2.4,0.35,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,3,761.052609,g 700+
7.0,9.0,1,4,37.0,3.6,1.06,P,7,P,94,1,3,57,0,1.0,a Passed 1st time,5,786.315771,g 700+
10.0,9.0,0,4,39.0,3.4,1.12,P,7,P,94,1,4,42,0,1.0,a Passed 1st time,5,797.8947169999999,g 700+
7.0,5.0,1,4,39.0,3.7,-0.22,P,2,P,94,1,2,67,0,1.0,a Passed 1st time,5,827.894717,g 700+
9.0,10.0,0,1,39.0,3.6,1.41,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,4,817.894717,g 700+
7.0,6.0,1,1,43.0,4.0,0.19,P,7,P,94,1,4,60,0,1.0,a Passed 1st time,4,921.052609,g 700+
5.0,7.0,1,3,31.5,3.6,0.5,P,7,P,94,1,5,58,0,1.0,a Passed 1st time,3,699.4736695,f 640-700
4.0,4.0,0,3,37.0,3.3,-0.25,F,7,F,94,1,4,62,0,0.0,c Failed,3,756.3157709999999,g 700+
5.0,6.0,1,3,42.0,3.5,0.19,P,7,P,94,1,3,64,0,1.0,a Passed 1st time,3,855.263136,g 700+
7.0,6.0,1,1,41.0,3.5,0.26,P,7,P,94,1,5,61,0,1.0,a Passed 1st time,4,839.473663,g 700+
2.0,4.0,0,1,34.0,3.2,-0.35,P,7,P,94,1,3,60,0,1.0,a Passed 1st time,4,698.947352,f 640-700
9.0,9.0,1,1,35.0,3.6,1.01,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,4,754.736825,g 700+
7.0,6.0,1,3,39.0,2.8,0.06,P,7,P,94,1,4,56,0,1.0,a Passed 1st time,3,737.8947169999999,g 700+
6.0,4.0,0,1,33.0,3.6,-0.24,P,2,P,95,2,4,65,1,1.0,a Passed 1st time,4,723.157879,g 700+
7.0,8.0,1,1,47.0,2.8,0.82,P,7,P,94,1,3,57,0,1.0,a Passed 1st time,4,864.210501,g 700+
6.0,6.0,1,1,48.0,3.4,0.14,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,4,939.999974,g 700+
9.0,7.0,1,1,33.0,3.3,0.48,P,7,P,94,1,2,60,0,1.0,a Passed 1st time,4,693.157879,f 640-700
4.0,4.0,1,1,42.0,3.3,-0.34,P,7,P,95,2,2,60,1,1.0,a Passed 1st time,4,835.2631359999999,g 700+
3.0,5.0,1,1,31.0,3.8,-0.03,P,2,P,95,1,2,63,0,1.0,a Passed 1st time,4,711.578933,g 700+
8.0,9.0,1,2,34.0,3.0,0.87,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,2,678.9473519999999,f 640-700
4.0,7.0,0,3,39.0,3.7,0.27,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,827.894717,g 700+
10.0,10.0,0,3,38.0,3.4,2.04,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,3,782.105244,g 700+
8.0,8.0,1,4,37.0,3.2,0.71,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,746.315771,g 700+
5.0,6.0,1,3,40.0,3.3,0.15,P,2,P,94,1,4,66,0,1.0,a Passed 1st time,3,803.68419,g 700+
3.0,7.0,1,6,25.0,3.0,0.35,P,7,P,94,1,4,59,0,1.0,a Passed 1st time,1,536.842095,d 520-580
6.0,4.0,1,3,35.0,2.9,-0.4,P,7,P,94,1,3,52,0,1.0,a Passed 1st time,3,684.736825,f 640-700
5.0,3.0,1,4,44.0,3.7,-0.56,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,5,906.842082,g 700+
5.0,7.0,1,2,36.0,3.2,0.29,P,7,P,94,1,4,61,0,1.0,a Passed 1st time,2,730.526298,g 700+
2.0,2.0,0,3,23.5,3.1,-1.08,P,2,P,94,1,4,60,0,1.0,a Passed 1st time,3,523.1578855,d 520-580
5.0,5.0,0,2,30.5,3.3,-0.2,F,7,P,96,1,3,62,0,1.0,b Passed 2nd time,2,653.6841965,f 640-700
8.0,9.0,1,1,43.0,2.9,0.94,P,7,P,94,1,2,59,0,1.0,a Passed 1st time,4,811.052609,g 700+
10.0,9.0,1,4,39.5,3.2,1.24,P,7,P,94,1,3,58,0,1.0,a Passed 1st time,5,785.7894535,g 700+
7.0,8.0,1,1,45.0,2.8,0.68,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,4,832.6315549999999,g 700+
6.0,8.0,1,3,35.5,3.4,0.75,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,3,742.6315615,g 700+
4.0,6.0,0,1,35.0,3.4,0.28,P,7,P,94,1,3,61,0,1.0,a Passed 1st time,4,734.736825,g 700+
10.0,10.0,1,1,39.0,3.5,1.49,P,7,P,95,2,2,53,1,1.0,a Passed 1st time,4,807.8947169999999,g 700+
8.0,8.0,0,1,43.0,2.8,0.73,P,7,P,94,1,3,59,0,1.0,a Passed 1st time,4,801.052609,g 700+
1.0,2.0,0,3,35.0,2.6,-1.17,P,7,P,94,1,2,57,0,1.0,a Passed 1st time,3,654.736825,f 640-700
6.0,8.0,1,4,47.0,3.5,0.72,P,7,P,95,1,5,60,0,1.0,a Passed 1st time,5,934.210501,g 700+
3.0,3.0,1,1,40.0,2.5,-0.78,P,7,P,94,1,1,62,0,1.0,a Passed 1st time,4,723.68419,g 700+
10.0,10.0,1,4,43.0,3.5,1.6,P,7,P,95,2,3,47,1,1.0,a Passed 1st time,5,871.052609,g 700+
8.0,7.0,0,1,34.0,3.2,0.34,P,2,P,94,1,4,67,0,1.0,a Passed 1st time,4,698.947352,f 640-700
9.0,8.0,1,1,37.0,3.3,0.69,P,7,P,94,1,3,46,0,1.0,a Passed 1st time,4,756.3157709999999,g 700+
8.0,10.0,1,3,40.0,3.4,1.88,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,813.68419,g 700+
5.0,7.0,1,1,35.0,3.3,0.52,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,4,724.736825,g 700+
4.0,5.0,0,5,47.0,3.2,-0.15,P,7,P,94,1,3,62,0,1.0,a Passed 1st time,6,904.210501,g 700+
5.0,6.0,1,3,31.0,3.2,0.14,P,2,P,94,1,4,59,0,1.0,a Passed 1st time,3,651.578933,f 640-700
4.0,3.0,1,3,26.0,2.5,-0.69,P,2,P,95,1,4,66,0,1.0,a Passed 1st time,3,502.631568,c 460-520
1.0,3.0,0,1,36.5,3.0,-0.72,F,7,P,95,1,4,61,0,1.0,b Passed 2nd time,4,718.4210344999999,g 700+
9.0,10.0,1,3,39.0,3.1,1.39,P,7,P,94,1,2,57,0,1.0,a Passed 1st time,3,767.894717,g 700+
7.0,7.0,1,4,36.0,3.8,0.3,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,5,790.526298,g 700+
7.0,9.0,1,4,32.0,3.2,1.23,P,2,P,95,1,4,61,0,1.0,a Passed 1st time,5,667.368406,f 640-700
10.0,10.0,0,5,42.0,3.5,1.69,P,2,P,96,1,4,65,0,1.0,a Passed 1st time,6,855.263136,g 700+
3.0,5.0,0,1,39.0,2.3,-0.04,P,2,P,94,1,3,61,0,1.0,a Passed 1st time,4,687.8947169999999,f 640-700
6.0,5.0,0,3,38.0,3.5,-0.07,P,2,P,95,1,4,67,0,1.0,a Passed 1st time,3,792.105244,g 700+
4.0,10.0,1,4,44.0,3.2,2.33,P,7,P,94,1,4,50,0,1.0,a Passed 1st time,5,856.842082,g 700+
3.0,4.0,1,3,38.0,2.3,-0.49,P,7,P,94,1,4,57,0,1.0,a Passed 1st time,3,672.105244,f 640-700
5.0,6.0,1,4,34.0,2.5,0.12,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,5,628.9473519999999,e 580-640
3.0,6.0,0,3,41.0,3.1,0.06,P,7,P,94,1,4,62,0,1.0,a Passed 1st time,3,799.473663,g 700+
6.0,6.0,0,1,33.0,3.5,0.29,P,7,P,94,1,3,44,0,1.0,a Passed 1st time,4,713.157879,g 700+
2.0,3.0,0,3,31.0,2.7,-0.68,F,7,P,95,1,4,60,0,1.0,b Passed 2nd time,3,601.578933,e 580-640
6.0,4.0,1,1,40.0,3.0,-0.29,P,7,P,94,1,5,59,0,1.0,a Passed 1st time,4,773.68419,g 700+
1.0,1.0,1,1,30.0,3.1,-1.39,P,7,P,94,1,2,52,0,1.0,a Passed 1st time,4,625.78946,e 580-640
5.0,3.0,1,5,39.0,2.6,-0.59,P,7,P,94,1,4,58,0,1.0,a Passed 1st time,6,717.894717,g 700+
5.0,7.0,1,4,44.0,3.7,0.42,P,7,P,94,1,3,63,0,1.0,a Passed 1st time,5,906.842082,g 700+
