decile3,decile1,race,cluster,lsat,ugpa,dob_yr,fulltime,fam_inc,age,gender,race2,other,asian,black,hisp,pass_bar,tier,indxgrp,indxgrp2
5.0,6.0,7,1,36.0,3.9,69,1,3,-62,0,1,0,0,0,0,1,4,6,7
8.0,9.0,3,6,19.0,3.8,69,1,3,-62,0,0,0,0,1,0,1,1,3,3
9.0,9.0,7,2,37.0,3.1,69,1,3,-62,1,1,0,0,0,0,1,2,6,6
6.0,5.0,8,5,37.0,3.6,70,1,4,-63,0,2,1,0,0,0,1,6,6,7
6.0,6.0,7,3,30.5,3.3,61,1,5,-54,1,1,0,0,0,0,1,3,5,5
2.0,2.0,7,4,30.5,3.6,68,1,4,-61,0,1,0,0,0,0,1,5,5,5
4.0,5.0,7,4,44.0,3.6,66,1,2,-59,1,1,0,0,0,0,1,5,6,8
8.0,2.0,7,1,40.0,3.5,69,1,4,-62,0,1,0,0,0,0,1,4,6,8
4.0,3.0,8,1,36.0,3.2,69,1,4,-62,1,2,1,0,0,0,1,4,6,6
4.0,3.0,7,3,40.0,2.9,46,0,3,-44,1,1,0,0,0,0,1,3,6,7
3.0,4.0,7,1,40.0,4.0,67,1,4,-60,0,1,0,0,0,0,1,4,6,8
9.0,9.0,7,4,44.0,3.6,66,1,4,-59,0,1,0,0,0,0,1,5,6,8
10.0,8.0,7,3,42.0,1.7,66,0,4,-59,0,1,0,0,0,0,1,3,5,5
6.0,7.0,7,1,37.0,3.3,70,1,4,-68,0,1,0,0,0,0,1,4,6,6
4.0,3.0,7,3,37.0,3.3,69,1,3,-62,0,1,0,0,0,0,1,3,6,6
10.0,9.0,7,3,39.0,3.3,50,1,4,-48,0,1,0,0,0,0,1,3,6,7
8.0,7.0,7,1,42.0,3.8,68,1,3,-61,1,1,0,0,0,0,1,4,6,8
5.0,4.0,7,4,44.0,3.5,67,1,3,-65,1,1,0,0,0,0,1,5,6,8
10.0,10.0,7,3,36.0,3.8,69,1,4,-62,0,1,0,0,0,0,1,3,6,7
10.0,10.0,7,1,43.0,3.6,67,1,4,-60,0,1,0,0,0,0,1,4,6,8
5.0,3.0,3,6,32.0,2.1,65,1,5,-58,0,0,0,0,1,0,1,1,3,3
2.0,3.0,7,4,32.0,3.7,62,0,3,-60,0,1,0,0,0,0,1,5,6,6
1.0,4.0,7,3,36.5,2.4,67,1,3,-60,1,1,0,0,0,0,1,3,5,5
6.0,5.0,8,3,37.0,3.9,69,1,4,-62,1,2,1,0,0,0,1,3,6,7
2.0,5.0,7,1,38.0,3.4,65,1,3,-58,0,1,0,0,0,0,1,4,6,7
9.0,9.0,7,3,37.0,2.9,69,1,4,-62,1,1,0,0,0,0,1,3,6,6
4.0,4.0,7,4,40.0,3.5,66,1,5,-59,1,1,0,0,0,0,1,5,6,8
5.0,3.0,7,4,38.0,3.7,67,1,3,-60,1,1,0,0,0,0,1,5,6,7
3.0,3.0,2,6,30.0,2.8,69,1,4,-62,1,2,0,1,0,0,0,1,4,4
3.0,2.0,3,1,30.0,2.6,67,1,3,-65,1,0,0,0,1,0,1,4,3,3
6.0,6.0,7,1,36.0,2.9,69,1,2,-62,1,1,0,0,0,0,1,4,6,6
1.0,1.0,3,3,24.0,2.8,62,1,2,-60,1,0,0,0,1,0,1,3,2,2
5.0,6.0,7,3,36.0,3.2,69,1,4,-62,1,1,0,0,0,0,1,3,6,6
9.0,9.0,7,3,40.0,3.1,68,1,4,-61,1,1,0,0,0,0,1,3,6,7
9.0,9.0,7,4,38.0,3.2,69,1,5,-62,1,1,0,0,0,0,1,5,6,7
9.0,10.0,8,4,40.5,3.4,65,1,3,-58,1,2,1,0,0,0,1,5,6,8
9.0,10.0,7,3,36.0,3.5,65,1,4,-58,0,1,0,0,0,0,1,3,6,7
5.0,4.0,7,1,31.5,3.5,62,0,4,-55,0,1,0,0,0,0,1,4,5,5
10.0,10.0,7,3,34.0,3.1,61,1,4,-54,1,1,0,0,0,0,1,3,5,5
9.0,8.0,7,1,39.0,3.6,67,1,4,-60,0,1,0,0,0,0,1,4,6,7
9.0,10.0,7,4,35.0,3.7,64,0,2,-57,0,1,0,0,0,0,1,5,6,7
1.0,1.0,7,3,30.3,2.6,68,1,5,-61,0,1,0,0,0,0,1,3,4,4
7.0,2.0,7,3,30.0,3.3,66,1,3,-59,0,1,0,0,0,0,1,3,5,5
5.0,6.0,7,3,29.0,3.8,66,1,2,-59,0,1,0,0,0,0,1,3,5,5
1.0,2.0,7,2,36.0,3.2,69,1,4,-62,1,1,0,0,0,0,1,2,6,6
3.0,4.0,7,3,38.0,3.1,69,1,4,-62,1,1,0,0,0,0,1,3,6,6
2.0,2.0,7,3,30.0,3.6,64,1,2,-57,0,1,0,0,0,0,1,3,5,5
9.0,8.0,7,4,38.0,3.9,64,1,2,-57,1,1,0,0,0,0,1,5,6,8
8.0,7.0,7,3,34.0,3.6,62,1,3,-55,1,1,0,0,0,0,1,3,6,6
9.0,9.0,7,3,31.0,3.6,55,1,3,-48,0,1,0,0,0,0,1,3,5,5
10.0,9.0,7,2,43.0,2.3,66,1,3,-59,0,1,0,0,0,0,1,2,6,6
7.0,6.0,7,3,41.0,3.0,66,0,3,-59,1,1,0,0,0,0,1,3,6,7
3.0,4.0,7,3,34.0,3.3,66,1,3,-59,0,1,0,0,0,0,1,3,6,6
9.0,9.0,7,3,40.0,3.3,66,1,4,-59,1,1,0,0,0,0,1,3,6,7
2.0,2.0,8,5,38.0,3.1,68,1,4,-61,1,2,1,0,0,0,1,6,6,6
10.0,10.0,8,3,36.0,3.1,69,1,4,-62,0,2,1,0,0,0,1,3,6,6
7.0,8.0,7,1,41.0,3.0,67,1,3,-60,1,1,0,0,0,0,1,4,6,7
3.0,4.0,7,3,34.0,3.5,69,1,4,-62,1,1,0,0,0,0,1,3,6,6
7.0,8.0,7,3,31.0,2.6,64,1,4,-57,0,1,0,0,0,0,1,3,4,4
8.0,8.0,7,3,35.0,3.3,69,1,4,-62,1,1,0,0,0,0,1,3,6,6
5.0,3.0,7,3,32.0,3.3,68,1,4,-61,1,1,0,0,0,0,1,3,5,5
6.0,8.0,7,3,39.0,2.9,67,1,4,-60,1,1,0,0,0,0,1,3,6,6
10.0,10.0,7,3,36.0,3.2,51,0,3,-44,0,1,0,0,0,0,1,3,6,6
6.0,2.0,7,3,31.0,3.2,65,0,3,-58,1,1,0,0,0,0,1,3,5,5
1.0,1.0,7,1,25.0,2.9,38,1,4,-36,0,1,0,0,0,0,0,4,3,3
4.0,6.0,3,3,33.0,2.8,69,1,3,-62,0,0,0,0,1,0,1,3,5,5
1.0,1.0,1,1,20.0,3.0,46,1,3,-44,1,2,1,0,0,1,0,4,1,1
8.0,7.0,7,4,37.0,3.3,69,1,4,-62,0,1,0,0,0,0,1,5,6,6
1.0,1.0,7,3,30.0,3.5,69,1,3,-62,0,1,0,0,0,0,1,3,5,5
4.0,6.0,7,1,42.0,3.0,68,1,4,-66,1,1,0,0,0,0,1,4,6,7
3.0,1.0,3,1,28.0,3.1,56,0,2,-49,1,0,0,0,1,0,1,4,4,4
4.0,4.0,7,1,39.0,3.8,69,1,5,-62,1,1,0,0,0,0,1,4,6,8
9.0,8.0,7,4,46.0,3.2,67,1,4,-60,1,1,0,0,0,0,1,5,6,8
4.0,4.0,7,3,28.0,2.5,66,1,4,-59,1,1,0,0,0,0,0,3,3,3
9.0,8.0,7,2,42.0,2.1,67,1,3,-60,1,1,0,0,0,0,1,2,6,6
8.0,8.0,7,3,43.0,2.6,68,1,3,-61,1,1,0,0,0,0,1,3,6,7
4.0,5.0,7,5,46.0,3.4,65,1,3,-58,0,1,0,0,0,0,1,6,6,8
5.0,8.0,7,1,40.0,3.4,66,1,3,-59,1,1,0,0,0,0,1,4,6,7
9.0,7.0,7,3,37.0,3.8,69,1,3,-62,0,1,0,0,0,0,1,3,6,7
5.0,7.0,7,1,38.0,3.0,69,1,4,-62,0,1,0,0,0,0,1,4,6,6
4.0,7.0,7,2,32.0,2.6,66,1,2,-59,1,1,0,0,0,0,1,2,4,4
6.0,4.0,7,4,42.0,3.2,69,1,4,-62,0,1,0,0,0,0,1,5,6,8
7.0,7.0,7,3,39.0,3.4,55,1,1,-48,1,1,0,0,0,0,1,3,6,7
3.0,3.0,7,3,40.0,3.7,66,1,3,-59,0,1,0,0,0,0,1,3,6,8
2.0,4.0,7,1,26.5,3.7,68,1,3,-61,0,1,0,0,0,0,1,4,4,4
3.0,2.0,7,2,31.0,2.5,52,1,3,-50,0,1,0,0,0,0,1,2,4,4
10.0,10.0,7,2,32.0,3.4,67,1,1,-60,0,1,0,0,0,0,1,2,5,5
8.0,8.0,7,5,39.0,3.5,69,1,5,-62,1,1,0,0,0,0,1,6,6,7
5.0,5.0,7,3,39.0,3.6,54,1,3,-47,1,1,0,0,0,0,1,3,6,7
4.0,5.0,7,3,35.0,3.5,69,1,4,-62,0,1,0,0,0,0,1,3,6,6
7.0,7.0,7,1,42.0,3.9,69,1,4,-62,0,1,0,0,0,0,1,4,6,8
7.0,9.0,7,3,35.0,3.4,54,1,2,-47,0,1,0,0,0,0,1,3,6,6
9.0,10.0,7,3,40.0,3.2,68,1,3,-61,0,1,0,0,0,0,1,3,6,7
8.0,8.0,7,1,44.0,3.4,68,1,4,-61,1,1,0,0,0,0,1,4,6,8
10.0,10.0,7,3,35.0,3.2,65,1,3,-58,0,1,0,0,0,0,1,3,6,6
9.0,7.0,7,3,43.0,3.0,70,1,5,-63,1,1,0,0,0,0,1,3,6,8
10.0,10.0,7,2,32.5,3.4,67,1,4,-60,0,1,0,0,0,0,1,2,5,5
10.0,9.0,7,3,38.0,3.8,69,1,4,-62,0,1,0,0,0,0,1,3,6,8
8.0,8.0,7,5,42.0,3.5,69,1,5,-62,1,1,0,0,0,0,1,6,6,8
1.0,1.0,4,1,32.0,2.8,67,1,4,-60,0,2,0,0,0,0,1,4,4,4
6.0,10.0,6,4,39.0,2.8,63,1,3,-56,0,2,0,0,0,0,1,5,6,6
10.0,9.0,7,1,46.0,2.6,62,1,4,-55,0,1,0,0,0,0,1,4,6,8
1.0,1.0,4,6,26.0,2.7,67,1,3,-60,1,2,0,0,0,0,0,1,3,3
3.0,2.0,7,5,43.0,3.4,69,1,4,-62,0,1,0,0,0,0,1,6,6,8
7.0,7.0,7,3,32.0,3.6,69,1,4,-62,0,1,0,0,0,0,1,3,6,6
6.0,4.0,7,4,39.0,3.8,57,1,3,-50,0,1,0,0,0,0,1,5,6,8
3.0,2.0,7,6,35.0,2.8,62,1,5,-55,1,1,0,0,0,0,0,1,5,5
6.0,4.0,7,1,34.0,3.7,66,1,4,-59,1,1,0,0,0,0,1,4,6,6
3.0,4.0,2,3,35.0,3.2,65,1,3,-58,1,2,0,1,0,0,1,3,6,6
6.0,6.0,7,4,39.0,3.2,69,1,4,-62,1,1,0,0,0,0,1,5,6,7
8.0,7.0,7,3,42.0,2.9,66,1,3,-59,1,1,0,0,0,0,1,3,6,7
10.0,10.0,7,4,40.0,3.5,69,1,5,-62,0,1,0,0,0,0,1,5,6,8
8.0,5.0,7,4,37.0,2.7,66,1,3,-59,1,1,0,0,0,0,1,5,5,5
8.0,8.0,7,3,37.0,2.9,67,1,4,-60,1,1,0,0,0,0,1,3,6,6
1.0,1.0,7,2,25.0,3.0,25,1,1,-23,1,1,0,0,0,0,0,2,3,3
6.0,6.0,7,3,37.0,3.5,69,1,4,-62,1,1,0,0,0,0,1,3,6,7
5.0,7.0,7,1,41.0,3.9,69,1,4,-67,0,1,0,0,0,0,1,4,6,8
7.0,7.0,7,1,42.0,3.7,68,1,4,-61,1,1,0,0,0,0,1,4,6,8
7.0,7.0,7,3,27.0,3.5,70,1,4,-63,0,1,0,0,0,0,1,3,4,4
4.0,5.0,7,2,33.0,2.7,66,1,3,-59,0,1,0,0,0,0,1,2,4,4
8.0,9.0,7,1,40.0,3.8,67,1,3,-60,0,1,0,0,0,0,1,4,6,8
7.0,8.0,7,1,41.0,3.3,66,1,4,-59,1,1,0,0,0,0,1,4,6,7
9.0,8.0,7,1,36.0,3.3,33,1,3,-31,1,1,0,0,0,0,1,4,6,6
4.0,5.0,7,3,36.0,3.4,68,1,4,-61,0,1,0,0,0,0,1,3,6,6
9.0,9.0,7,1,43.0,3.0,40,1,3,-33,0,1,0,0,0,0,1,4,6,8
8.0,9.0,7,4,44.0,3.6,70,1,3,-63,0,1,0,0,0,0,1,5,6,8
5.0,5.0,7,4,44.0,4.0,69,1,4,-62,1,1,0,0,0,0,1,5,6,8
10.0,10.0,7,1,46.0,3.6,65,1,3,-63,0,1,0,0,0,0,1,4,6,8
4.0,4.0,7,1,37.0,3.8,69,1,5,-62,0,1,0,0,0,0,1,4,6,7
1.0,5.0,2,4,29.5,3.1,69,1,4,-62,0,2,0,1,0,0,0,5,4,4
4.0,5.0,7,3,41.0,2.8,69,1,5,-62,0,1,0,0,0,0,1,3,6,7
2.0,4.0,7,6,33.0,3.2,69,1,3,-62,0,1,0,0,0,0,1,1,5,5
1.0,2.0,7,3,36.3,2.5,66,1,4,-59,1,1,0,0,0,0,0,3,5,5
5.0,4.0,7,1,46.0,3.2,69,1,4,-62,0,1,0,0,0,0,1,4,6,8
2.0,3.0,7,4,43.0,2.5,68,1,5,-61,1,1,0,0,0,0,1,5,6,7
7.0,6.0,7,3,38.0,2.7,67,1,3,-65,0,1,0,0,0,0,1,3,6,6
8.0,7.0,7,3,48.0,2.8,62,1,3,-55,1,1,0,0,0,0,1,3,6,8
4.0,5.0,2,4,36.0,3.3,69,1,5,-62,0,2,0,1,0,0,1,5,6,6
5.0,6.0,7,4,39.0,3.3,65,1,4,-58,1,1,0,0,0,0,1,5,6,7
9.0,10.0,7,3,43.0,3.8,69,1,3,-67,0,1,0,0,0,0,1,3,6,8
2.0,2.0,7,4,41.0,3.0,68,1,4,-61,0,1,0,0,0,0,1,5,6,7
7.0,6.0,7,5,43.0,2.9,61,1,3,-54,1,1,0,0,0,0,1,6,6,7
5.0,6.0,7,1,41.0,3.2,67,0,4,-65,1,1,0,0,0,0,1,4,6,7
3.0,2.0,7,3,42.0,3.4,68,1,3,-61,1,1,0,0,0,0,1,3,6,8
8.0,8.0,7,1,40.0,3.2,69,1,4,-62,0,1,0,0,0,0,1,4,6,7
6.0,6.0,7,4,31.0,3.3,69,1,5,-62,0,1,0,0,0,0,1,5,5,5
5.0,4.0,7,1,36.0,3.8,66,1,2,-59,1,1,0,0,0,0,1,4,6,7
6.0,8.0,7,3,33.0,3.5,61,1,2,-54,0,1,0,0,0,0,1,3,6,6
7.0,5.0,7,1,43.0,3.8,70,1,4,-63,0,1,0,0,0,0,1,4,6,8
10.0,9.0,7,3,38.0,3.0,69,1,3,-62,1,1,0,0,0,0,1,3,6,6
3.0,2.0,3,4,21.0,3.9,70,1,3,-63,0,0,0,0,1,0,1,5,3,3
3.0,5.0,7,3,35.5,3.5,66,1,3,-59,0,1,0,0,0,0,1,3,6,6
4.0,5.0,7,3,34.0,2.3,66,1,2,-59,1,1,0,0,0,0,1,3,4,4
10.0,9.0,7,5,44.0,3.5,68,1,4,-61,1,1,0,0,0,0,1,6,6,8
1.0,1.0,1,3,28.0,2.5,66,1,2,-59,1,2,1,0,0,1,1,3,3,3
7.0,5.0,7,3,28.0,3.6,49,1,2,-42,0,1,0,0,0,0,1,3,5,5
5.0,8.0,7,3,40.0,3.5,69,1,4,-67,0,1,0,0,0,0,1,3,6,8
9.0,9.0,7,5,44.0,2.9,69,1,4,-62,0,1,0,0,0,0,1,6,6,8
2.0,2.0,7,1,40.0,3.3,69,1,5,-67,1,1,0,0,0,0,1,4,6,7
7.0,5.0,7,3,33.0,3.3,64,1,4,-57,0,1,0,0,0,0,1,3,5,5
4.0,5.0,7,5,47.0,3.6,68,1,4,-61,1,1,0,0,0,0,1,6,6,8
1.0,2.0,3,4,31.0,3.4,69,1,4,-62,0,0,0,0,1,0,1,5,5,5
1.0,1.0,7,1,32.0,2.9,69,1,3,-62,0,1,0,0,0,0,0,4,4,4
2.0,2.0,8,3,19.5,3.4,68,0,5,-61,1,2,1,0,0,0,1,3,2,2
6.0,7.0,7,4,39.0,3.4,69,1,3,-62,0,1,0,0,0,0,1,5,6,7
8.0,6.0,7,4,46.0,3.7,68,1,4,-61,1,1,0,0,0,0,1,5,6,8
2.0,2.0,2,1,43.0,3.6,69,1,4,-62,0,2,0,1,0,0,1,4,6,8
7.0,8.0,7,3,36.0,3.0,66,1,3,-59,0,1,0,0,0,0,1,3,6,6
6.0,8.0,7,3,34.0,2.6,64,1,3,-57,1,1,0,0,0,0,1,3,4,4
2.0,3.0,7,1,30.0,2.9,62,1,4,-55,1,1,0,0,0,0,1,4,4,4
2.0,2.0,7,3,29.5,3.2,68,0,2,-61,1,1,0,0,0,0,1,3,4,4
6.0,8.0,7,1,37.0,3.2,69,1,4,-62,0,1,0,0,0,0,1,4,6,6
5.0,4.0,7,3,33.0,3.6,68,1,4,-66,0,1,0,0,0,0,1,3,6,6
8.0,5.0,7,5,44.0,3.3,65,1,4,-58,1,1,0,0,0,0,1,6,6,8
2.0,2.0,7,2,28.0,3.3,69,1,4,-62,0,1,0,0,0,0,1,2,4,4
5.0,4.0,7,3,35.0,3.3,66,0,3,-64,0,1,0,0,0,0,1,3,6,6
10.0,10.0,7,1,36.0,3.7,69,1,3,-62,0,1,0,0,0,0,1,4,6,7
7.0,8.0,7,5,48.0,3.4,67,1,5,-60,0,1,0,0,0,0,1,6,6,8
7.0,7.0,7,2,33.0,3.7,69,1,3,-62,0,1,0,0,0,0,1,2,6,6
10.0,10.0,7,4,36.0,3.7,67,1,2,-60,0,1,0,0,0,0,1,5,6,7
3.0,4.0,7,1,36.0,3.3,69,1,3,-62,1,1,0,0,0,0,1,4,6,6
6.0,4.0,7,3,40.0,2.7,66,1,4,-59,1,1,0,0,0,0,1,3,6,6
7.0,8.0,7,3,34.0,2.4,67,1,4,-60,1,1,0,0,0,0,1,3,4,4
1.0,1.0,2,4,31.0,2.6,66,1,5,-59,1,2,0,1,0,0,0,5,4,4
8.0,8.0,7,4,38.0,3.5,69,1,4,-62,0,1,0,0,0,0,1,5,6,7
10.0,9.0,7,2,38.0,2.8,68,1,3,-61,1,1,0,0,0,0,1,2,6,6
9.0,10.0,7,1,36.0,4.0,69,1,4,-62,1,1,0,0,0,0,1,4,6,7
7.0,9.0,7,3,34.5,3.5,69,1,3,-62,0,1,0,0,0,0,1,3,6,6
7.0,8.0,7,1,40.5,3.2,65,1,5,-58,1,1,0,0,0,0,1,4,6,7
1.0,1.0,3,4,13.5,2.7,62,1,3,-55,0,0,0,0,1,0,1,5,0,0
2.0,1.0,7,4,43.5,3.8,67,1,3,-60,1,1,0,0,0,0,1,5,6,8
10.0,10.0,7,1,39.0,3.4,69,1,3,-62,0,1,0,0,0,0,1,4,6,7
1.0,2.0,5,4,30.0,2.8,70,1,4,-63,1,2,0,0,0,0,1,5,4,4
4.0,4.0,6,4,41.0,3.3,68,1,4,-61,1,2,0,0,0,0,1,5,6,7
7.0,7.0,7,3,41.5,2.5,63,0,4,-56,1,1,0,0,0,0,1,3,6,6
6.0,7.0,2,4,39.0,2.6,68,1,4,-61,1,2,0,1,0,0,1,5,6,6
10.0,10.0,2,4,40.0,3.7,69,1,3,-62,1,2,0,1,0,0,1,5,6,8
8.0,8.0,7,4,41.0,3.4,69,1,4,-62,1,1,0,0,0,0,1,5,6,8
10.0,10.0,7,4,48.0,3.4,69,1,3,-62,1,1,0,0,0,0,1,5,6,8
9.0,9.0,7,5,41.0,3.6,69,1,4,-62,1,1,0,0,0,0,1,6,6,8
4.0,8.0,7,5,43.0,3.8,67,1,5,-60,1,1,0,0,0,0,1,6,6,8
3.0,3.0,7,2,35.0,2.7,68,1,5,-61,1,1,0,0,0,0,1,2,5,5
9.0,8.0,7,3,32.0,3.4,63,1,3,-56,1,1,0,0,0,0,1,3,5,5
10.0,9.0,7,1,39.0,3.5,69,1,5,-62,0,1,0,0,0,0,1,4,6,7
5.0,8.0,7,3,30.0,3.2,66,1,4,-59,1,1,0,0,0,0,1,3,4,4
1.0,2.0,2,1,38.0,3.3,68,1,3,-61,0,2,0,1,0,0,1,4,6,7
5.0,7.0,7,3,40.0,3.7,69,1,4,-62,0,1,0,0,0,0,1,3,6,8
6.0,9.0,7,4,43.0,3.3,69,1,5,-62,0,1,0,0,0,0,1,5,6,8
3.0,6.0,7,4,36.5,3.9,68,1,4,-61,1,1,0,0,0,0,1,5,6,7
1.0,2.0,7,2,33.0,3.2,64,1,4,-62,0,1,0,0,0,0,0,2,5,5
8.0,8.0,7,3,35.0,3.7,69,1,5,-62,0,1,0,0,0,0,1,3,6,7
2.0,1.0,7,4,32.0,4.0,66,1,4,-59,1,1,0,0,0,0,1,5,6,6
7.0,8.0,7,3,34.5,2.7,64,1,3,-57,1,1,0,0,0,0,1,3,5,5
5.0,3.0,7,1,42.0,3.0,67,1,3,-60,1,1,0,0,0,0,1,4,6,7
8.0,8.0,7,3,34.0,2.9,69,1,4,-62,1,1,0,0,0,0,1,3,5,5
7.0,6.0,7,3,39.0,3.1,61,1,3,-54,1,1,0,0,0,0,1,3,6,7
9.0,10.0,7,2,34.0,2.7,64,1,5,-57,0,1,0,0,0,0,1,2,5,5
9.0,8.0,7,3,31.0,3.2,69,1,4,-62,1,1,0,0,0,0,1,3,5,5
10.0,10.0,7,4,37.0,3.6,46,0,2,-39,1,1,0,0,0,0,1,5,6,7
8.0,6.0,7,5,40.0,2.7,68,1,3,-61,1,1,0,0,0,0,1,6,6,6
10.0,10.0,7,4,37.0,3.5,69,1,4,-62,0,1,0,0,0,0,1,5,6,7
4.0,4.0,7,3,37.0,3.3,69,1,4,-62,0,1,0,0,0,0,1,3,6,6
4.0,3.0,7,1,36.0,3.2,69,1,3,-62,1,1,0,0,0,0,1,4,6,6
2.0,2.0,7,3,44.0,3.3,69,1,5,-67,0,1,0,0,0,0,1,3,6,8
1.0,1.0,3,1,34.0,2.4,69,1,5,-67,0,0,0,0,1,0,1,4,4,4
7.0,6.0,7,2,31.0,3.2,68,1,4,-61,0,1,0,0,0,0,1,2,5,5
4.0,7.0,2,1,40.0,3.6,69,1,4,-62,1,2,0,1,0,0,1,4,6,8
1.0,3.0,2,4,33.0,3.2,68,1,5,-61,0,2,0,1,0,0,1,5,5,5
10.0,10.0,7,3,42.0,4.0,69,1,3,-62,1,1,0,0,0,0,1,3,6,8
10.0,10.0,7,3,39.0,2.5,57,1,4,-50,1,1,0,0,0,0,1,3,6,6
9.0,8.0,7,5,45.0,3.6,67,1,4,-65,0,1,0,0,0,0,1,6,6,8
5.0,7.0,7,4,40.5,3.7,56,1,3,-54,1,1,0,0,0,0,1,5,6,8
2.0,2.0,7,3,38.0,3.2,65,1,4,-58,1,1,0,0,0,0,1,3,6,7
3.0,3.0,7,4,43.0,3.2,63,0,4,-56,1,1,0,0,0,0,1,5,6,8
3.0,4.0,7,5,46.0,3.9,64,1,3,-57,1,1,0,0,0,0,1,6,6,8
4.0,2.0,7,4,42.0,3.9,68,1,4,-61,0,1,0,0,0,0,1,5,6,8
10.0,10.0,7,4,34.0,3.6,70,1,4,-63,0,1,0,0,0,0,1,5,6,6
4.0,3.0,7,4,38.0,3.3,69,1,3,-62,1,1,0,0,0,0,1,5,6,7
7.0,8.0,7,3,38.0,3.3,69,1,4,-62,0,1,0,0,0,0,1,3,6,7
2.0,3.0,4,1,32.0,3.0,69,1,2,-62,1,2,0,0,0,0,0,4,5,5
2.0,1.0,7,3,28.0,3.6,67,1,3,-60,1,1,0,0,0,0,1,3,5,5
8.0,10.0,7,5,36.0,2.8,62,1,4,-55,0,1,0,0,0,0,1,6,5,5
8.0,6.0,8,5,40.0,3.7,70,1,5,-63,1,2,1,0,0,0,1,6,6,8
5.0,3.0,7,5,44.0,3.7,65,1,2,-58,0,1,0,0,0,0,1,6,6,8
3.0,4.0,7,3,32.0,3.0,60,1,3,-53,1,1,0,0,0,0,1,3,5,5
1.0,3.0,7,3,31.5,3.6,63,1,2,-56,1,1,0,0,0,0,1,3,5,5
10.0,9.0,7,5,44.0,3.4,69,1,4,-62,0,1,0,0,0,0,1,6,6,8
1.0,1.0,6,3,29.5,2.6,65,1,3,-58,0,2,0,0,0,0,1,3,3,3
4.0,5.0,7,3,39.0,2.8,69,1,3,-67,0,1,0,0,0,0,1,3,6,6
8.0,7.0,7,4,38.0,2.8,57,1,1,-50,0,1,0,0,0,0,1,5,6,6
3.0,5.0,7,3,34.5,3.2,68,1,4,-61,1,1,0,0,0,0,1,3,6,6
6.0,6.0,3,1,35.0,3.6,67,1,3,-60,1,0,0,0,1,0,1,4,6,6
3.0,5.0,7,3,38.0,3.5,69,1,4,-62,0,1,0,0,0,0,1,3,6,7
9.0,9.0,7,3,37.0,3.8,55,1,2,-48,0,1,0,0,0,0,1,3,6,7
1.0,4.0,2,3,34.0,2.9,64,1,4,-57,1,2,0,1,0,0,1,3,5,5
7.0,8.0,7,3,37.0,2.6,66,1,3,-59,1,1,0,0,0,0,1,3,5,5
10.0,10.0,7,1,45.0,3.7,69,1,4,-62,1,1,0,0,0,0,1,4,6,8
1.0,1.0,4,3,30.0,3.3,68,1,2,-61,0,2,0,0,0,0,1,3,5,5
7.0,7.0,7,3,31.0,3.0,65,1,3,-58,1,1,0,0,0,0,0,3,4,4
6.0,7.0,7,1,37.0,3.4,64,1,4,-57,1,1,0,0,0,0,1,4,6,7
7.0,5.0,7,1,45.0,3.4,69,1,5,-62,0,1,0,0,0,0,1,4,6,8
5.0,5.0,7,3,35.0,2.2,67,1,4,-60,1,1,0,0,0,0,1,3,4,4
3.0,5.0,2,2,31.0,3.0,67,1,4,-60,0,2,0,1,0,0,1,2,4,4
2.0,5.0,2,3,31.0,3.4,69,1,3,-62,0,2,0,1,0,0,1,3,5,5
1.0,1.0,7,3,28.0,2.9,67,1,3,-60,1,1,0,0,0,0,0,3,3,3
1.0,2.0,2,3,31.0,3.6,69,1,4,-62,1,2,0,1,0,0,1,3,5,5
4.0,4.0,7,1,36.0,3.7,56,1,4,-54,0,1,0,0,0,0,1,4,6,7
7.0,8.0,7,1,45.0,3.4,69,1,4,-62,1,1,0,0,0,0,1,4,6,8
5.0,7.0,7,3,39.0,3.3,66,1,3,-59,1,1,0,0,0,0,1,3,6,7
9.0,9.0,7,3,40.0,4.0,70,1,3,-63,0,1,0,0,0,0,1,3,6,8
10.0,9.0,7,4,47.0,4.0,69,1,4,-62,1,1,0,0,0,0,1,5,6,8
5.0,2.0,7,3,30.0,3.9,51,1,2,-44,0,1,0,0,0,0,1,3,6,6
7.0,6.0,7,3,34.0,3.1,64,1,3,-57,0,1,0,0,0,0,1,3,5,5
5.0,5.0,7,1,33.0,3.8,69,1,4,-67,0,1,0,0,0,0,1,4,6,6
3.0,4.0,7,5,41.0,3.8,62,1,4,-55,0,1,0,0,0,0,1,6,6,8
5.0,8.0,7,1,47.0,3.1,67,1,4,-60,1,1,0,0,0,0,1,4,6,8
8.0,8.0,7,4,43.0,3.4,60,1,3,-53,0,1,0,0,0,0,1,5,6,8
9.0,9.0,7,5,48.0,3.6,68,1,4,-61,1,1,0,0,0,0,1,6,6,8
10.0,10.0,7,3,39.0,3.9,63,1,3,-56,0,1,0,0,0,0,1,3,6,8
8.0,7.0,7,3,33.5,3.3,68,1,4,-61,1,1,0,0,0,0,1,3,6,6
6.0,6.0,7,5,39.0,3.2,67,1,2,-60,1,1,0,0,0,0,1,6,6,7
5.0,3.0,7,3,40.0,3.0,69,1,4,-62,1,1,0,0,0,0,1,3,6,7
6.0,6.0,7,3,32.5,2.8,67,1,3,-60,1,1,0,0,0,0,1,3,4,4
5.0,5.0,7,4,38.0,2.8,68,1,5,-61,1,1,0,0,0,0,1,5,6,6
