decile1b,decile3,decile1,sex,cluster,lsat,ugpa,zfygpa,dob_yr,zgpa,fulltime,fam_inc,age,parttime,pass_bar,bar,tier,index604,indxgrp,indxgrp2
1.0,2.0,2.0,0,3,34.0,2.4,-1.11,67,-1.2,1,4,60,0,0.0,c Failed,3,618.9473519999999,e 580-640,4
9.0,10.0,9.0,0,1,32.0,4.0,1.29,69,1.3,1,3,62,0,1.0,a Passed 1st time,4,747.368406,g 700+,6
1.0,1.0,1.0,1,1,32.0,1.9,-1.9,59,-1.39,1,3,57,0,0.0,c Failed,4,537.3684059999999,d 520-580,3
8.0,8.0,8.0,1,5,37.5,3.4,0.93,67,0.82,1,5,60,0,1.0,a Passed 1st time,6,774.2105075,g 700+,7
5.0,6.0,5.0,1,4,35.0,3.1,-0.1,65,0.17,1,3,58,0,1.0,a Passed 1st time,5,704.736825,g 700+,6
4.0,2.0,4.0,1,1,41.5,2.9,-0.37,67,-0.89,1,3,60,0,1.0,a Passed 1st time,4,787.3683994999999,g 700+,7
7.0,8.0,7.0,0,3,32.0,3.3,0.5,59,0.85,1,3,52,0,1.0,a Passed 1st time,3,677.3684059999999,f 640-700,5
9.0,7.0,9.0,0,1,41.0,3.6,0.93,62,0.32,1,2,55,0,1.0,a Passed 1st time,4,849.473663,g 700+,8
7.0,9.0,8.0,0,1,47.0,3.4,0.59,69,1.03,1,4,62,0,1.0,a Passed 1st time,4,924.210501,g 700+,8
6.0,9.0,7.0,0,2,32.0,3.0,0.25,69,1.12,1,3,62,0,1.0,a Passed 1st time,2,647.368406,f 640-700,5
2.0,3.0,2.0,1,1,38.0,3.4,-0.89,68,-0.75,1,4,61,0,1.0,a Passed 1st time,4,782.105244,g 700+,7
5.0,3.0,5.0,0,5,47.0,3.8,-0.13,69,-0.65,1,3,62,0,1.0,a Passed 1st time,6,964.210501,g 700+,8
2.0,3.0,3.0,1,1,42.0,3.0,-0.79,69,-0.82,1,3,62,0,1.0,a Passed 1st time,4,805.263136,g 700+,7
8.0,6.0,8.0,1,1,33.5,2.8,0.7,64,0.27,1,3,57,0,1.0,a Passed 1st time,4,651.0526155,f 640-700,5
8.0,10.0,8.0,0,6,21.0,3.8,0.77,40,1.78,1,1,33,0,1.0,a Passed 1st time,1,553.684203,d 520-580,3
3.0,1.0,4.0,0,6,20.3,2.2,-0.4,67,-1.91,1,4,60,0,0.0,c Failed,1,382.6315719,a under 400,0
3.0,4.0,3.0,1,3,24.0,3.2,-0.56,50,-0.5,1,3,44,0,0.0,c Failed,3,541.052622,d 520-580,3
10.0,10.0,10.0,1,3,40.0,3.7,2.07,57,2.08,2,4,50,1,1.0,a Passed 1st time,3,843.6841900000001,g 700+,8
8.0,8.0,8.0,1,1,37.0,3.9,0.84,69,0.59,1,4,62,0,1.0,a Passed 1st time,4,816.3157709999999,g 700+,7
5.0,5.0,5.0,0,1,35.0,3.4,-0.09,69,-0.02,1,4,62,0,1.0,a Passed 1st time,4,734.736825,g 700+,6
9.0,6.0,9.0,0,1,39.0,3.5,0.95,69,0.17,1,3,67,0,1.0,a Passed 1st time,4,807.8947169999999,g 700+,7
1.0,1.0,1.0,1,1,27.0,2.6,-1.48,67,-2.2,1,2,60,0,1.0,a Passed 1st time,4,528.4210410000001,d 520-580,3
7.0,4.0,7.0,1,4,41.0,3.5,0.34,69,-0.44,1,3,67,0,1.0,a Passed 1st time,5,839.473663,g 700+,8
4.0,3.0,4.0,1,3,33.0,2.3,-0.26,60,-0.86,1,4,53,0,1.0,b Passed 2nd time,3,593.157879,e 580-640,4
7.0,5.0,7.0,1,4,35.0,3.0,0.35,70,-0.12,1,5,63,0,1.0,a Passed 1st time,5,694.736825,f 640-700,5
3.0,5.0,4.0,0,1,38.0,4.0,-0.48,66,-0.21,1,4,59,0,1.0,a Passed 1st time,4,842.105244,g 700+,8
2.0,2.0,2.0,0,3,31.0,3.0,-1.06,57,-0.96,1,3,50,0,1.0,b Passed 2nd time,3,631.578933,e 580-640,4
2.0,2.0,2.0,1,3,36.0,3.0,-0.99,61,-0.9,1,4,54,0,1.0,a Passed 1st time,3,710.526298,g 700+,6
5.0,7.0,5.0,1,1,32.5,3.8,-0.08,67,0.32,1,3,60,0,1.0,a Passed 1st time,4,735.2631425,g 700+,6
6.0,6.0,6.0,1,6,40.0,3.7,0.23,56,0.08,2,3,49,1,1.0,a Passed 1st time,1,843.6841900000001,g 700+,8
1.0,2.0,1.0,0,3,39.0,3.1,-1.64,69,-1.3,1,4,67,0,1.0,b Passed 2nd time,3,767.894717,g 700+,7
8.0,10.0,8.0,1,1,42.0,3.4,0.74,66,1.38,1,3,64,0,1.0,a Passed 1st time,4,845.2631359999999,g 700+,8
6.0,5.0,6.0,1,5,41.0,3.7,0.15,69,-0.21,1,4,62,0,1.0,a Passed 1st time,6,859.473663,g 700+,8
7.0,8.0,8.0,0,1,40.0,4.0,0.59,69,0.61,1,4,62,0,1.0,a Passed 1st time,4,873.68419,g 700+,8
10.0,9.0,10.0,1,4,43.0,3.6,1.92,67,0.99,1,4,60,0,1.0,a Passed 1st time,5,881.052609,g 700+,8
1.0,1.0,1.0,0,1,26.0,3.3,-1.35,67,-1.48,1,3,60,0,1.0,b Passed 2nd time,4,582.631568,e 580-640,4
6.0,8.0,6.0,0,3,38.0,3.4,0.09,68,0.55,1,3,61,0,1.0,a Passed 1st time,3,782.105244,g 700+,7
4.0,4.0,4.0,1,3,36.0,3.6,-0.37,67,-0.41,1,4,60,0,1.0,a Passed 1st time,3,770.526298,g 700+,7
4.0,4.0,5.0,0,1,47.0,3.9,-0.2,64,-0.43,1,4,57,0,1.0,a Passed 1st time,4,974.210501,g 700+,8
6.0,7.0,6.0,1,1,43.0,3.1,0.19,62,0.55,1,2,55,0,1.0,a Passed 1st time,4,831.052609,g 700+,8
4.0,9.0,4.0,0,4,35.0,2.7,-0.28,65,1.07,1,4,58,0,1.0,a Passed 1st time,5,664.736825,f 640-700,5
3.0,4.0,3.0,1,3,33.5,2.2,-0.68,64,-0.38,1,3,57,0,1.0,a Passed 1st time,3,591.0526155,e 580-640,4
2.0,4.0,2.0,0,4,28.5,2.7,-0.93,68,-0.45,1,3,61,0,0.0,c Failed,5,562.1052505,d 520-580,3
10.0,9.0,10.0,1,1,44.0,3.3,1.55,63,1.13,1,4,56,0,1.0,a Passed 1st time,4,866.842082,g 700+,8
1.0,2.0,2.0,0,3,36.0,2.8,-1.17,68,-0.98,1,2,61,0,1.0,a Passed 1st time,3,690.526298,f 640-700,5
1.0,1.0,2.0,1,1,34.0,2.0,-1.22,63,-1.49,1,2,57,0,1.0,a Passed 1st time,4,578.9473519999999,d 520-580,3
6.0,7.0,6.0,0,6,41.0,2.0,0.2,45,0.39,1,3,38,0,1.0,a Passed 1st time,1,689.473663,f 640-700,5
4.0,5.0,5.0,0,1,44.0,3.2,-0.17,51,-0.05,1,3,44,0,1.0,a Passed 1st time,4,856.842082,g 700+,8
2.0,2.0,2.0,0,5,37.5,2.6,-0.98,66,-0.87,1,3,59,0,1.0,a Passed 1st time,6,694.2105075000001,f 640-700,5
9.0,8.0,9.0,1,3,40.0,3.0,1.11,69,0.61,1,5,62,0,1.0,a Passed 1st time,3,773.68419,g 700+,7
8.0,8.0,8.0,0,6,31.5,3.6,0.83,69,0.76,1,2,62,0,1.0,a Passed 1st time,1,699.4736695,f 640-700,5
4.0,3.0,4.0,0,4,28.5,3.6,-0.41,58,-0.72,1,3,51,0,1.0,a Passed 1st time,5,652.1052505,f 640-700,5
10.0,9.0,10.0,1,1,45.0,2.9,1.35,64,1.27,1,2,57,0,1.0,a Passed 1st time,4,842.6315549999999,g 700+,8
2.0,2.0,2.0,0,3,40.0,3.4,-0.9,69,-1.02,1,4,67,0,1.0,a Passed 1st time,3,813.68419,g 700+,7
8.0,3.0,8.0,0,5,38.0,3.2,0.79,70,-0.84,1,5,63,0,1.0,a Passed 1st time,6,762.105244,g 700+,7
6.0,5.0,6.0,1,5,41.0,4.0,0.09,70,-0.2,1,3,63,0,1.0,a Passed 1st time,6,889.473663,g 700+,8
3.0,4.0,3.0,1,3,35.0,3.4,-0.63,69,-0.55,1,3,62,0,1.0,a Passed 1st time,3,734.736825,g 700+,6
5.0,3.0,5.0,0,3,31.5,3.1,-0.02,63,-0.63,1,4,56,0,0.0,c Failed,3,649.4736695,f 640-700,5
1.0,1.0,1.0,0,3,22.5,3.4,-2.33,69,-1.52,1,3,62,0,0.0,c Failed,3,537.3684125,d 520-580,3
5.0,4.0,5.0,1,4,39.0,2.8,-0.13,60,-0.27,1,4,53,0,1.0,a Passed 1st time,5,737.8947169999999,g 700+,6
6.0,6.0,6.0,1,4,40.0,3.0,0.25,68,0.1,1,4,61,0,1.0,a Passed 1st time,5,773.68419,g 700+,7
3.0,3.0,4.0,1,3,30.0,2.4,-0.45,66,-0.66,1,3,59,0,1.0,a Passed 1st time,3,555.78946,d 520-580,3
6.0,7.0,7.0,0,6,27.0,2.3,0.28,68,0.32,1,4,61,0,1.0,a Passed 1st time,1,498.421041,c 460-520,2
8.0,8.0,8.0,1,4,38.0,3.0,0.58,66,0.62,1,5,59,0,1.0,b Passed 2nd time,5,742.105244,g 700+,6
10.0,10.0,10.0,1,3,33.0,3.6,2.39,68,2.42,1,3,61,0,1.0,a Passed 1st time,3,723.157879,g 700+,6
1.0,1.0,1.0,1,4,38.0,3.5,-1.93,63,-1.36,1,4,56,0,0.0,c Failed,5,792.105244,g 700+,7
10.0,9.0,10.0,1,4,41.0,3.0,1.77,68,1.0,1,4,61,0,1.0,a Passed 1st time,5,789.473663,g 700+,7
8.0,8.0,9.0,0,1,40.0,3.4,0.88,69,0.84,1,3,63,0,1.0,a Passed 1st time,4,813.68419,g 700+,7
7.0,7.0,7.0,1,4,40.0,3.1,0.35,69,0.32,1,3,62,0,1.0,a Passed 1st time,5,783.6841900000001,g 700+,7
4.0,3.0,4.0,1,2,31.0,3.1,-0.32,68,-0.81,1,4,61,0,1.0,a Passed 1st time,2,641.578933,f 640-700,5
1.0,1.0,1.0,0,1,27.0,3.3,-1.52,65,-1.77,1,2,63,0,1.0,b Passed 2nd time,4,598.421041,e 580-640,4
7.0,8.0,7.0,0,3,37.0,3.5,0.41,68,0.66,1,3,61,0,1.0,a Passed 1st time,3,776.315771,g 700+,7
10.0,10.0,10.0,0,5,46.0,3.9,2.24,66,2.87,1,3,59,0,1.0,a Passed 1st time,6,958.421028,g 700+,8
7.0,5.0,7.0,0,2,23.0,2.3,0.44,67,-0.22,1,2,60,0,1.0,a Passed 1st time,2,435.263149,b 400-460,1
10.0,10.0,10.0,1,3,44.0,3.0,1.96,64,1.93,1,3,57,0,1.0,a Passed 1st time,3,836.842082,g 700+,8
9.0,9.0,9.0,1,1,33.0,3.6,1.27,66,1.2,1,2,59,0,1.0,a Passed 1st time,4,723.157879,g 700+,6
4.0,2.0,4.0,1,3,35.0,3.3,-0.39,58,-0.99,2,3,51,1,0.0,c Failed,3,724.736825,g 700+,6
9.0,9.0,9.0,1,3,36.0,3.2,1.26,58,1.11,2,3,51,1,1.0,a Passed 1st time,3,730.526298,g 700+,6
5.0,7.0,5.0,0,1,38.0,3.3,-0.1,69,0.4,1,3,62,0,1.0,a Passed 1st time,4,772.105244,g 700+,7
7.0,5.0,7.0,1,4,47.0,3.5,0.52,68,-0.16,1,3,61,0,1.0,a Passed 1st time,5,934.210501,g 700+,8
9.0,8.0,9.0,1,5,46.0,3.6,1.0,68,0.77,1,3,61,0,1.0,a Passed 1st time,6,928.421028,g 700+,8
1.0,1.0,1.0,1,4,39.0,3.7,-1.5,55,-1.86,1,4,48,0,0.0,c Failed,5,827.894717,g 700+,8
2.0,5.0,3.0,0,1,36.0,3.7,-0.75,68,-0.19,1,3,61,0,1.0,a Passed 1st time,4,780.526298,g 700+,7
3.0,3.0,3.0,0,1,41.0,3.1,-0.68,67,-0.85,1,4,60,0,1.0,a Passed 1st time,4,799.473663,g 700+,7
1.0,2.0,2.0,1,1,41.0,3.8,-1.15,68,-1.17,1,2,61,0,1.0,a Passed 1st time,4,869.473663,g 700+,8
9.0,8.0,9.0,1,1,39.0,3.6,0.99,68,0.74,1,5,61,0,1.0,a Passed 1st time,4,817.894717,g 700+,7
1.0,1.0,2.0,1,2,27.3,3.5,-1.13,67,-1.46,1,4,60,0,1.0,a Passed 1st time,2,623.1578829,e 580-640,4
8.0,10.0,8.0,0,1,40.0,3.3,0.77,69,1.45,1,3,67,0,1.0,a Passed 1st time,4,803.68419,g 700+,7
6.0,5.0,6.0,1,1,36.0,2.9,0.28,69,-0.19,1,3,62,0,1.0,a Passed 1st time,4,700.526298,g 700+,6
4.0,3.0,4.0,0,5,42.0,3.0,-0.42,68,-0.52,1,5,61,0,1.0,a Passed 1st time,6,805.263136,g 700+,7
6.0,7.0,6.0,0,5,41.0,4.0,0.15,69,0.36,1,4,62,0,1.0,a Passed 1st time,6,889.473663,g 700+,8
5.0,6.0,5.0,1,1,42.0,3.2,0.02,68,0.1,1,4,61,0,1.0,a Passed 1st time,4,825.263136,g 700+,8
10.0,10.0,10.0,0,3,36.0,2.7,2.01,55,2.27,2,3,53,1,1.0,a Passed 1st time,3,680.526298,f 640-700,5
8.0,9.0,8.0,0,4,37.0,2.8,0.73,53,1.25,2,5,46,1,1.0,a Passed 1st time,5,706.3157709999999,g 700+,6
10.0,10.0,10.0,1,3,42.0,3.4,2.04,67,2.58,1,4,60,0,1.0,a Passed 1st time,3,845.2631359999999,g 700+,8
4.0,4.0,4.0,1,2,31.0,3.3,-0.36,66,-0.52,1,3,59,0,1.0,a Passed 1st time,2,661.578933,f 640-700,5
10.0,10.0,10.0,1,5,38.0,3.9,1.52,69,1.52,1,4,62,0,1.0,a Passed 1st time,6,832.105244,g 700+,8
4.0,3.0,4.0,0,1,37.0,3.1,-0.37,69,-0.69,1,3,62,0,1.0,a Passed 1st time,4,736.315771,g 700+,6
10.0,10.0,10.0,0,5,47.0,3.4,1.5,64,1.35,1,4,57,0,1.0,a Passed 1st time,6,924.210501,g 700+,8
4.0,5.0,4.0,1,5,44.0,3.6,-0.46,69,-0.16,1,5,62,0,1.0,a Passed 1st time,6,896.842082,g 700+,8
9.0,9.0,9.0,0,4,34.0,3.6,0.9,69,0.9,1,4,62,0,1.0,a Passed 1st time,5,738.947352,g 700+,6
1.0,1.0,1.0,1,1,26.5,2.9,-1.43,69,-2.2,1,3,67,0,1.0,a Passed 1st time,4,550.5263044999999,d 520-580,3
5.0,5.0,5.0,1,3,29.0,3.3,-0.07,53,-0.11,1,3,51,0,1.0,a Passed 1st time,3,629.9999869999999,e 580-640,4
9.0,10.0,9.0,1,1,35.0,4.0,1.22,45,1.29,1,3,43,0,1.0,a Passed 1st time,4,794.736825,g 700+,7
4.0,5.0,4.0,1,5,46.0,3.9,-0.42,67,-0.06,1,4,60,0,1.0,a Passed 1st time,6,958.421028,g 700+,8
10.0,10.0,10.0,0,3,37.0,3.8,1.49,68,1.82,1,3,61,0,1.0,a Passed 1st time,3,806.3157709999999,g 700+,7
5.0,3.0,6.0,0,5,47.0,3.5,0.06,69,-0.59,1,4,62,0,1.0,a Passed 1st time,6,934.210501,g 700+,8
2.0,2.0,2.0,0,3,36.0,3.5,-1.03,68,-1.19,1,4,61,0,1.0,a Passed 1st time,3,760.526298,g 700+,7
3.0,5.0,3.0,0,1,38.0,3.3,-0.56,59,0.0,1,2,52,0,1.0,a Passed 1st time,4,772.105244,g 700+,7
8.0,9.0,8.0,1,1,37.0,3.6,0.8,68,1.2,1,4,61,0,1.0,a Passed 1st time,4,786.315771,g 700+,7
8.0,7.0,8.0,1,1,40.0,3.4,0.87,69,0.46,1,4,62,0,1.0,a Passed 1st time,4,813.68419,g 700+,7
8.0,8.0,8.0,1,1,34.0,3.1,0.71,67,0.85,1,3,60,0,1.0,a Passed 1st time,4,688.947352,f 640-700,5
10.0,9.0,10.0,1,2,34.0,3.3,1.32,68,1.01,1,3,61,0,1.0,a Passed 1st time,2,708.9473519999999,g 700+,6
8.0,8.0,8.0,0,3,32.5,3.5,0.74,67,0.6,1,3,60,0,1.0,a Passed 1st time,3,705.2631425,g 700+,6
3.0,5.0,4.0,1,1,37.0,3.3,-0.5,57,-0.15,2,3,50,1,1.0,a Passed 1st time,4,756.3157709999999,g 700+,6
7.0,9.0,7.0,0,4,40.0,3.1,0.51,64,1.13,1,2,57,0,1.0,a Passed 1st time,5,783.6841900000001,g 700+,7
6.0,5.0,6.0,0,5,46.0,3.7,0.31,69,-0.14,1,5,62,0,1.0,a Passed 1st time,6,938.421028,g 700+,8
10.0,10.0,10.0,0,1,41.0,3.1,1.66,60,1.9,1,4,53,0,1.0,a Passed 1st time,4,799.473663,g 700+,7
9.0,8.0,9.0,1,3,36.0,3.3,0.99,58,0.66,1,4,51,0,1.0,a Passed 1st time,3,740.526298,g 700+,6
4.0,3.0,5.0,1,6,21.0,3.0,-0.09,62,-0.83,1,3,55,0,1.0,b Passed 2nd time,1,473.684203,c 460-520,2
5.0,5.0,5.0,1,4,44.0,3.2,-0.14,69,-0.1,1,4,62,0,1.0,a Passed 1st time,5,856.842082,g 700+,8
2.0,2.0,2.0,0,3,34.0,3.4,-0.96,69,-1.14,1,3,62,0,1.0,a Passed 1st time,3,718.9473519999999,g 700+,6
10.0,7.0,10.0,0,4,42.0,2.8,1.67,64,0.3,1,4,57,0,1.0,a Passed 1st time,5,785.2631359999999,g 700+,7
7.0,6.0,7.0,0,1,36.0,3.7,0.41,69,0.17,1,4,62,0,1.0,a Passed 1st time,4,780.526298,g 700+,7
2.0,1.0,3.0,0,1,29.0,2.7,-0.76,68,-1.5,1,1,61,0,0.0,c Failed,4,569.999987,d 520-580,3
2.0,1.0,2.0,1,5,39.0,3.2,-1.08,68,-1.44,1,3,61,0,1.0,a Passed 1st time,6,777.894717,g 700+,7
10.0,10.0,10.0,0,1,47.0,3.5,1.73,70,2.18,1,4,63,0,1.0,a Passed 1st time,4,934.210501,g 700+,8
4.0,3.0,4.0,1,1,39.0,2.8,-0.37,65,-0.67,2,4,58,1,1.0,a Passed 1st time,4,737.8947169999999,g 700+,6
3.0,1.0,3.0,0,3,20.0,3.0,-0.69,68,-1.77,1,1,61,0,1.0,a Passed 1st time,3,457.89473,b 400-460,1
7.0,5.0,7.0,1,5,46.0,3.4,0.41,68,-0.11,1,4,61,0,1.0,a Passed 1st time,6,908.421028,g 700+,8
7.0,7.0,8.0,0,3,38.0,3.3,0.56,69,0.31,1,4,62,0,1.0,a Passed 1st time,3,772.105244,g 700+,7
2.0,2.0,3.0,1,3,30.0,2.7,-0.74,68,-1.1,1,2,61,0,1.0,a Passed 1st time,3,585.78946,e 580-640,4
2.0,3.0,3.0,0,1,33.0,2.8,-0.76,67,-0.61,1,4,60,0,1.0,a Passed 1st time,4,643.157879,f 640-700,5
2.0,2.0,2.0,1,3,34.0,3.4,-0.94,65,-1.24,1,3,58,0,1.0,a Passed 1st time,3,718.9473519999999,g 700+,6
5.0,6.0,5.0,1,3,33.0,3.4,-0.02,69,0.01,1,5,62,0,1.0,a Passed 1st time,3,703.157879,g 700+,6
7.0,1.0,7.0,1,4,39.0,3.4,0.31,57,-1.44,2,4,50,1,1.0,a Passed 1st time,5,797.8947169999999,g 700+,7
5.0,7.0,5.0,1,4,39.0,3.1,-0.02,65,0.3,1,3,58,0,1.0,a Passed 1st time,5,767.894717,g 700+,7
5.0,5.0,5.0,0,1,37.0,3.2,-0.08,67,-0.12,1,4,65,0,1.0,a Passed 1st time,4,746.315771,g 700+,6
6.0,5.0,6.0,0,1,32.5,3.5,0.16,69,-0.22,1,3,62,0,1.0,a Passed 1st time,4,705.2631425,g 700+,6
4.0,3.0,4.0,1,1,36.0,3.2,-0.38,66,-0.88,1,2,59,0,1.0,a Passed 1st time,4,730.526298,g 700+,6
1.0,1.0,1.0,1,1,21.0,2.2,-1.72,67,-1.74,1,2,65,0,0.0,c Failed,4,393.684203,a under 400,0
2.0,2.0,3.0,0,1,32.0,2.7,-0.79,67,-1.11,1,4,60,0,0.0,c Failed,4,617.368406,e 580-640,4
10.0,10.0,10.0,0,4,45.0,3.9,1.58,70,1.86,1,4,63,0,1.0,a Passed 1st time,5,942.631555,g 700+,8
4.0,2.0,4.0,1,1,40.0,2.7,-0.33,67,-0.9,1,2,60,0,1.0,a Passed 1st time,4,743.6841900000001,g 700+,6
5.0,4.0,5.0,0,1,40.0,3.3,-0.05,68,-0.39,1,4,61,0,1.0,a Passed 1st time,4,803.68419,g 700+,7
5.0,6.0,5.0,1,3,32.0,3.4,-0.11,66,0.12,1,3,59,0,1.0,a Passed 1st time,3,687.3684059999999,f 640-700,5
3.0,2.0,3.0,0,1,39.0,3.4,-0.59,70,-1.08,1,4,63,0,1.0,a Passed 1st time,4,797.8947169999999,g 700+,7
9.0,7.0,9.0,1,1,39.0,3.2,1.12,61,0.52,1,4,54,0,1.0,a Passed 1st time,4,777.894717,g 700+,7
10.0,9.0,10.0,1,4,40.0,3.6,1.76,69,1.16,1,4,62,0,1.0,a Passed 1st time,5,833.6841900000001,g 700+,8
7.0,1.0,7.0,1,3,35.0,2.9,0.51,69,-1.41,1,4,67,0,1.0,a Passed 1st time,3,684.736825,f 640-700,5
9.0,10.0,9.0,1,1,36.0,2.8,1.28,66,1.53,1,3,59,0,1.0,a Passed 1st time,4,690.526298,f 640-700,5
6.0,7.0,6.0,1,4,45.0,3.7,0.09,69,0.28,1,4,62,0,1.0,a Passed 1st time,5,922.631555,g 700+,8
10.0,10.0,10.0,1,4,43.0,3.4,2.03,64,1.5,2,4,57,1,1.0,a Passed 1st time,5,861.052609,g 700+,8
3.0,5.0,3.0,1,3,38.0,3.4,-0.61,67,-0.04,1,4,60,0,1.0,a Passed 1st time,3,782.105244,g 700+,7
10.0,10.0,10.0,1,4,35.0,3.4,1.89,69,1.7,1,4,62,0,1.0,a Passed 1st time,5,734.736825,g 700+,6
7.0,8.0,7.0,0,4,30.5,3.6,0.3,67,0.64,2,4,65,1,1.0,a Passed 1st time,5,683.6841965,f 640-700,5
8.0,10.0,8.0,0,4,42.0,3.8,0.83,67,1.57,1,5,60,0,1.0,a Passed 1st time,5,885.2631359999999,g 700+,8
5.0,5.0,5.0,0,1,45.0,3.2,-0.04,70,-0.16,1,5,68,0,1.0,a Passed 1st time,4,872.6315549999999,g 700+,8
4.0,7.0,4.0,0,3,31.5,3.2,-0.34,68,0.35,1,3,61,0,1.0,a Passed 1st time,3,659.4736695,f 640-700,5
2.0,2.0,3.0,1,1,27.0,3.1,-0.75,65,-1.06,1,1,63,0,0.0,c Failed,4,578.4210410000001,d 520-580,3
4.0,4.0,5.0,0,5,31.0,3.6,-0.19,67,-0.38,1,4,65,0,1.0,a Passed 1st time,6,691.578933,f 640-700,5
8.0,6.0,8.0,1,2,33.0,3.1,0.61,69,0.11,1,4,67,0,1.0,a Passed 1st time,2,673.157879,f 640-700,5
2.0,3.0,2.0,1,1,39.0,2.4,-0.84,65,-0.85,1,4,63,0,1.0,a Passed 1st time,4,697.8947169999999,f 640-700,5
4.0,4.0,4.0,0,4,41.0,3.0,-0.37,63,-0.51,1,2,56,0,1.0,a Passed 1st time,5,789.473663,g 700+,7
9.0,9.0,9.0,1,4,34.0,3.6,0.98,63,0.94,1,4,61,0,1.0,a Passed 1st time,5,738.947352,g 700+,6
4.0,3.0,4.0,0,3,37.0,3.5,-0.28,65,-0.62,1,1,58,0,1.0,a Passed 1st time,3,776.315771,g 700+,7
9.0,10.0,9.0,0,5,47.0,3.7,1.39,66,1.26,1,5,59,0,1.0,a Passed 1st time,6,954.210501,g 700+,8
2.0,2.0,2.0,0,5,40.0,3.2,-1.03,67,-0.93,1,3,60,0,1.0,a Passed 1st time,6,793.6841900000001,g 700+,7
4.0,8.0,4.0,1,3,38.0,3.4,-0.29,68,0.56,1,4,61,0,1.0,a Passed 1st time,3,782.105244,g 700+,7
4.0,6.0,4.0,0,4,41.0,3.5,-0.26,69,0.16,1,4,62,0,1.0,a Passed 1st time,5,839.473663,g 700+,8
4.0,8.0,5.0,0,4,43.0,3.5,-0.25,64,0.55,1,4,62,0,1.0,a Passed 1st time,5,871.052609,g 700+,8
2.0,4.0,2.0,1,1,43.0,3.0,-1.05,68,-0.52,1,4,61,0,1.0,a Passed 1st time,4,821.052609,g 700+,8
6.0,5.0,6.0,1,5,41.0,2.9,0.2,67,-0.18,1,5,60,0,1.0,a Passed 1st time,6,779.473663,g 700+,7
4.0,4.0,5.0,1,3,36.0,2.3,-0.21,64,-0.45,1,3,57,0,1.0,a Passed 1st time,3,640.526298,f 640-700,5
4.0,2.0,4.0,0,5,36.0,3.1,-0.43,67,-1.03,1,4,60,0,1.0,a Passed 1st time,6,720.526298,g 700+,6
5.0,6.0,5.0,1,5,42.0,3.1,-0.14,67,0.11,2,4,60,1,1.0,a Passed 1st time,6,815.263136,g 700+,7
2.0,1.0,2.0,1,1,43.0,3.4,-1.14,69,-1.51,1,3,67,0,1.0,a Passed 1st time,4,861.052609,g 700+,8
4.0,4.0,4.0,1,4,40.0,2.9,-0.32,68,-0.52,1,4,61,0,1.0,a Passed 1st time,5,763.68419,g 700+,7
5.0,8.0,6.0,1,3,41.0,3.6,0.03,68,0.58,1,4,61,0,1.0,a Passed 1st time,3,849.473663,g 700+,8
2.0,3.0,2.0,0,1,42.0,3.5,-0.99,68,-0.62,1,3,61,0,1.0,a Passed 1st time,4,855.263136,g 700+,8
4.0,6.0,4.0,1,2,32.0,1.9,-0.39,67,0.15,2,4,65,1,1.0,a Passed 1st time,2,537.3684059999999,d 520-580,3
1.0,2.0,2.0,1,4,38.0,2.7,-1.21,68,-1.14,1,4,61,0,1.0,a Passed 1st time,5,712.105244,g 700+,6
4.0,4.0,5.0,1,1,32.0,3.2,-0.2,68,-0.4,1,4,61,0,1.0,a Passed 1st time,4,667.368406,f 640-700,5
7.0,6.0,7.0,1,4,31.0,3.2,0.5,69,0.03,1,4,62,0,1.0,a Passed 1st time,5,651.578933,f 640-700,5
10.0,10.0,10.0,1,3,39.0,4.0,2.08,63,2.56,2,4,56,1,1.0,a Passed 1st time,3,857.8947169999999,g 700+,8
8.0,8.0,8.0,0,4,45.0,3.9,0.68,70,0.83,1,4,63,0,1.0,a Passed 1st time,5,942.631555,g 700+,8
7.0,6.0,7.0,1,1,32.0,3.6,0.48,67,0.13,1,3,65,0,0.0,c Failed,4,707.368406,g 700+,6
3.0,5.0,3.0,0,4,32.0,3.6,-0.61,70,-0.06,1,3,63,0,1.0,a Passed 1st time,5,707.368406,g 700+,6
10.0,10.0,10.0,1,1,34.0,3.2,1.85,67,1.6,1,4,60,0,1.0,a Passed 1st time,4,698.947352,f 640-700,5
2.0,1.0,3.0,0,3,38.0,3.2,-0.84,70,-1.46,1,2,63,0,1.0,a Passed 1st time,3,762.105244,g 700+,7
3.0,2.0,3.0,1,4,35.5,3.0,-0.57,66,-1.27,1,4,59,0,1.0,a Passed 1st time,5,702.6315615,g 700+,6
9.0,10.0,9.0,0,4,40.0,3.1,1.24,62,1.31,1,4,55,0,1.0,a Passed 1st time,5,783.6841900000001,g 700+,7
5.0,5.0,5.0,1,4,44.0,3.5,-0.12,69,-0.21,1,4,62,0,1.0,a Passed 1st time,5,886.842082,g 700+,8
6.0,6.0,6.0,1,1,37.0,3.0,0.26,68,0.02,1,4,61,0,1.0,a Passed 1st time,4,726.315771,g 700+,6
9.0,9.0,9.0,1,3,37.0,3.2,1.14,65,0.97,1,4,58,0,1.0,a Passed 1st time,3,746.315771,g 700+,6
10.0,9.0,10.0,1,2,36.0,3.4,1.56,65,1.27,1,3,58,0,1.0,a Passed 1st time,2,750.526298,g 700+,6
