sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,c_charge_desc,two_year_recid
0,39,0,1,0,0,0,17,0,237,1
0,36,0,1,0,0,0,0,0,166,1
0,26,0,0,0,0,0,6,1,336,0
0,51,1,0,0,0,0,8,1,118,1
0,20,2,0,0,0,0,0,0,30,0
1,43,0,1,0,0,0,0,1,91,0
0,22,2,0,0,0,0,0,0,237,1
1,24,2,1,0,0,0,0,1,38,1
0,35,0,0,0,0,0,2,0,359,0
0,55,1,1,0,0,0,0,1,38,0
1,52,1,0,0,0,0,0,1,38,0
1,33,0,0,0,0,0,0,1,38,0
0,30,0,0,0,0,0,0,0,388,0
0,32,0,0,0,0,0,3,0,388,1
0,20,2,0,1,2,0,5,0,340,1
0,67,1,0,0,0,0,8,0,78,0
0,31,0,0,0,0,0,7,1,128,0
0,21,2,1,0,0,0,0,0,162,1
0,30,0,0,0,0,0,4,1,253,0
0,55,1,1,0,0,0,0,1,91,0
0,25,0,0,0,0,0,0,0,282,0
0,25,0,0,0,0,0,0,0,77,0
0,27,0,0,0,0,0,10,0,388,1
0,22,2,0,0,0,0,0,0,260,0
0,37,0,0,0,0,0,8,0,388,0
0,68,1,1,0,0,0,7,0,13,1
0,37,0,1,0,0,0,0,0,250,0
0,22,2,1,0,0,0,5,1,38,1
0,30,0,0,0,0,0,4,1,38,0
0,34,0,0,0,0,0,1,1,367,0
0,28,0,0,0,0,0,0,1,380,0
0,37,0,1,0,0,0,4,1,253,1
1,41,0,0,0,0,0,8,0,388,1
0,52,1,0,0,0,0,0,1,38,0
0,36,0,1,0,0,0,2,1,123,0
0,26,0,1,0,0,0,2,0,286,0
0,24,2,1,0,0,0,0,0,16,0
0,27,0,0,0,0,0,0,0,77,0
1,37,0,1,0,0,0,0,1,38,0
0,37,0,0,0,0,0,1,0,290,0
0,23,2,0,0,0,0,3,0,149,1
0,58,1,1,0,0,0,5,1,253,0
1,62,1,1,0,0,0,1,1,123,1
1,41,0,0,0,0,0,0,0,16,0
0,33,0,0,0,0,0,0,1,38,0
0,33,0,0,0,0,0,0,1,38,0
0,33,0,0,4,0,0,12,0,109,1
0,41,0,0,0,0,0,14,0,282,1
0,22,2,0,0,0,0,0,0,282,0
0,26,0,1,0,0,0,3,0,281,1
1,33,0,1,0,0,0,0,0,154,0
0,25,0,0,0,0,0,0,1,140,0
0,37,0,0,0,0,0,0,1,38,1
0,23,2,1,8,2,0,11,0,281,1
0,21,2,0,0,0,0,0,1,38,0
0,45,1,1,0,0,0,21,0,166,1
0,37,0,1,1,6,0,13,0,203,0
0,24,2,0,0,0,0,2,1,38,0
0,35,0,0,0,0,0,0,0,290,0
1,22,2,0,0,0,0,0,0,7,1
0,29,0,1,4,1,0,10,0,52,1
0,41,0,0,2,0,0,6,0,150,1
0,37,0,0,0,0,0,8,0,289,1
0,51,1,0,1,0,0,19,0,282,1
1,26,0,0,0,0,0,1,0,7,1
0,46,1,0,0,0,0,2,1,38,0
0,41,0,1,0,0,0,0,0,124,0
0,31,0,1,0,0,3,9,0,55,1
0,25,0,0,0,0,0,2,0,343,0
0,27,0,0,0,0,0,1,1,131,0
0,31,0,0,1,1,1,13,0,237,1
0,23,2,1,0,0,0,0,1,123,0
0,52,1,0,0,0,0,7,1,166,1
0,29,0,0,0,0,0,6,0,388,1
0,40,0,1,0,0,0,10,0,155,1
1,49,1,1,0,0,0,0,0,103,0
0,49,1,1,0,0,0,8,0,378,0
0,24,2,0,0,0,0,3,0,257,1
0,41,0,0,0,0,0,7,1,388,0
1,27,0,0,0,0,0,3,1,38,1
0,40,0,0,0,0,0,1,0,221,1
0,47,1,1,0,0,0,0,1,38,1
1,20,2,1,0,0,0,0,0,388,1
0,21,2,0,0,0,0,2,1,192,1
0,44,0,0,0,0,0,8,1,38,1
0,41,0,1,0,0,0,0,1,92,0
0,31,0,0,0,1,0,5,1,38,1
0,42,0,0,0,0,0,1,1,123,0
1,67,1,0,0,0,0,0,0,13,0
0,42,0,1,0,0,0,1,1,276,0
0,25,0,0,0,0,0,0,0,388,0
0,27,0,0,0,0,1,6,0,124,1
0,43,0,0,0,0,0,2,1,38,0
0,23,2,1,0,0,0,6,0,265,1
0,27,0,0,0,0,1,13,0,219,1
0,23,2,0,0,1,0,2,0,250,0
0,33,0,1,0,0,0,2,0,282,0
0,41,0,1,0,0,0,0,1,38,0
1,31,0,1,0,0,0,1,0,388,0
0,21,2,0,0,0,0,2,0,166,1
0,53,1,0,0,0,0,5,0,44,0
0,36,0,0,0,0,0,1,1,123,0
0,58,1,1,0,0,0,10,1,122,0
0,62,1,1,0,0,0,0,0,281,0
0,25,0,1,0,0,0,4,0,139,0
0,51,1,0,0,0,0,15,0,237,1
0,46,1,1,0,0,0,2,0,388,0
0,28,0,0,0,0,0,4,1,38,1
0,24,2,1,0,0,0,2,0,154,1
0,32,0,1,0,0,0,6,0,124,0
0,23,2,0,1,0,0,2,0,219,1
1,58,1,1,0,0,0,0,1,92,0
0,59,1,0,0,0,0,8,0,388,1
0,20,2,0,0,0,0,0,0,7,1
0,57,1,1,0,0,0,0,1,133,1
0,37,0,1,0,0,0,1,0,388,1
0,43,0,0,0,0,0,0,0,124,1
1,36,0,0,0,0,0,1,1,7,0
0,59,1,1,0,0,0,0,1,123,0
0,35,0,1,0,0,0,4,0,44,1
0,29,0,0,0,0,0,5,0,388,1
1,21,2,0,0,0,0,0,1,38,0
0,28,0,1,0,0,0,0,1,38,0
0,34,0,0,0,0,0,5,1,380,1
1,42,0,0,0,0,0,16,0,302,0
0,21,2,0,0,2,1,3,0,184,1
0,69,1,0,0,0,0,1,0,65,1
1,49,1,1,0,0,0,1,1,183,0
1,24,2,1,0,0,0,0,1,38,0
0,27,0,0,0,0,0,4,0,237,1
1,55,1,0,0,0,0,1,1,12,0
0,24,2,0,2,0,0,7,1,383,1
0,21,2,1,0,0,0,1,0,388,0
0,28,0,1,0,0,0,0,0,250,1
0,34,0,0,0,0,0,4,1,253,0
0,27,0,0,0,0,0,2,0,388,0
0,37,0,0,3,0,0,12,1,388,0
0,23,2,1,0,0,0,0,0,281,0
0,27,0,0,0,0,1,5,0,282,1
0,50,1,0,0,0,0,1,0,259,0
0,22,2,0,0,1,2,1,0,219,0
0,43,0,0,0,0,0,1,0,149,1
0,29,0,1,0,0,0,0,1,295,1
1,50,1,0,0,0,0,1,0,388,1
0,61,1,1,0,0,0,1,0,12,1
0,34,0,0,0,0,0,1,0,388,0
0,31,0,0,3,0,0,16,0,124,1
0,21,2,1,0,0,0,0,0,359,0
0,23,2,0,0,0,1,1,0,237,1
0,45,1,0,0,0,0,1,0,388,0
0,24,2,0,0,0,0,1,1,253,1
0,30,0,0,0,0,0,1,0,177,0
0,32,0,0,0,6,5,17,0,388,1
0,61,1,1,0,0,0,0,1,123,0
0,27,0,1,0,0,0,3,1,380,0
0,41,0,0,0,0,0,2,1,38,0
0,60,1,1,0,0,0,0,1,123,0
0,23,2,0,0,0,0,1,1,81,0
0,40,0,1,0,0,0,0,1,38,0
0,30,0,1,0,0,0,0,0,166,0
1,20,2,0,0,0,0,0,0,166,0
0,48,1,0,0,0,0,0,0,13,0
0,24,2,0,0,0,0,0,1,38,1
0,30,0,0,0,0,0,5,1,38,0
1,20,2,0,0,0,0,0,1,38,1
0,25,0,0,0,0,0,0,1,388,0
0,38,0,1,0,0,0,0,1,336,0
0,29,0,0,0,0,0,0,0,65,1
1,38,0,1,0,0,0,1,1,217,1
0,27,0,0,0,0,0,1,0,162,0
0,21,2,1,0,0,0,0,1,38,1
0,24,2,0,0,0,0,1,0,139,0
0,53,1,1,0,0,0,3,0,388,1
0,36,0,1,0,0,0,4,0,166,1
0,64,1,0,0,0,0,8,1,388,1
0,23,2,0,0,0,0,0,1,278,1
0,26,0,1,0,0,0,3,1,38,0
0,48,1,1,0,0,0,0,0,45,0
0,27,0,0,0,0,0,6,0,282,1
0,21,2,0,0,0,0,0,0,44,0
0,20,2,0,0,0,0,0,0,109,1
0,37,0,0,0,0,0,17,1,303,0
0,51,1,1,0,0,0,8,0,282,1
0,47,1,1,0,0,0,2,0,282,1
0,27,0,0,0,0,1,2,0,323,1
0,45,1,0,1,0,0,16,0,282,0
0,41,0,1,0,0,0,0,0,226,1
0,31,0,1,0,0,0,3,1,38,1
0,28,0,0,0,0,0,9,0,16,0
0,39,0,1,0,0,0,1,0,250,0
0,33,0,1,0,0,0,0,0,166,0
1,21,2,0,0,1,0,1,0,378,1
0,48,1,0,0,0,0,0,1,380,0
0,27,0,0,0,0,0,3,1,388,0
0,24,2,0,0,0,0,0,0,187,0
1,24,2,1,0,0,0,0,1,38,0
0,29,0,0,0,0,0,3,1,38,1
0,21,2,1,0,0,0,0,0,378,1
1,31,0,1,0,0,2,14,0,265,0
0,32,0,0,0,0,0,1,0,14,0
0,62,1,1,0,0,0,0,1,91,0
0,39,0,1,0,0,0,3,0,124,1
0,56,1,1,0,0,0,2,1,38,0
0,28,0,0,0,0,0,6,0,121,0
1,26,0,0,0,0,0,6,0,388,1
0,24,2,0,0,0,0,5,0,334,1
0,51,1,0,0,0,0,0,1,91,0
0,51,1,0,0,0,0,1,0,203,0
0,28,0,0,0,0,1,7,0,166,0
1,36,0,0,0,0,0,1,1,38,0
1,38,0,1,0,0,0,0,1,38,0
0,23,2,0,0,0,0,1,0,166,0
0,28,0,1,0,0,0,5,1,38,1
1,29,0,1,0,0,0,7,0,388,1
1,38,0,0,0,0,0,0,0,250,0
0,29,0,0,0,0,0,0,1,38,0
1,34,0,0,0,0,0,1,0,67,0
0,29,0,0,0,0,0,11,0,124,1
0,34,0,0,0,0,0,8,1,38,0
0,26,0,0,0,0,0,6,0,49,1
0,58,1,0,0,0,0,0,0,149,0
0,37,0,0,0,0,0,6,0,388,1
0,48,1,1,0,0,0,0,1,216,1
0,30,0,0,0,0,0,1,0,44,1
0,44,0,0,0,0,0,0,0,307,0
0,36,0,1,0,0,0,5,0,124,0
1,29,0,0,0,1,0,11,0,388,1
1,23,2,0,0,0,0,0,1,38,0
0,53,1,0,0,0,0,3,0,16,1
0,35,0,0,0,0,0,8,1,38,0
1,39,0,1,0,0,0,3,0,388,0
0,21,2,0,1,0,0,1,0,149,1
1,26,0,1,0,0,0,2,0,297,1
0,26,0,0,1,0,0,10,0,388,1
0,28,0,0,0,0,0,8,1,38,1
1,21,2,1,0,3,1,3,1,38,1
0,37,0,0,0,0,0,8,0,388,0
0,22,2,0,1,0,0,12,0,282,1
0,28,0,0,0,8,2,12,0,282,1
1,56,1,1,0,0,0,0,1,38,0
0,30,0,1,0,0,0,0,0,281,0
0,27,0,0,0,0,0,2,0,389,0
0,29,0,0,0,0,0,0,0,3,0
1,27,0,1,0,0,0,6,0,162,0
0,43,0,0,0,0,0,15,1,303,1
1,53,1,0,0,0,0,5,0,370,0
0,27,0,0,1,0,0,6,0,178,1
0,26,0,0,0,1,0,6,1,388,0
1,24,2,1,0,0,0,1,0,388,0
0,30,0,0,0,0,0,0,0,250,0
0,56,1,0,0,0,0,6,0,282,1
0,26,0,0,0,0,0,4,0,124,0
0,24,2,0,2,1,0,3,1,38,1
0,30,0,0,0,0,0,6,1,367,1
0,54,1,0,0,0,0,4,0,388,0
0,23,2,0,0,0,0,0,0,388,1
0,25,0,0,0,0,0,1,0,86,1
1,36,0,0,0,0,0,13,0,282,1
0,21,2,0,0,0,0,1,0,166,1
0,26,0,1,0,0,0,10,0,388,1
0,26,0,1,0,0,3,10,1,122,1
0,45,1,1,0,0,0,0,0,149,0
0,47,1,1,0,0,0,1,1,38,0
0,31,0,0,0,0,0,2,0,166,0
0,21,2,0,0,0,0,0,0,378,1
1,28,0,0,1,0,0,1,1,38,1
0,29,0,1,1,0,1,9,0,340,1
0,28,0,0,0,0,0,2,0,219,0
1,25,0,1,0,0,0,1,1,21,1
0,22,2,0,0,0,0,0,0,166,1
1,21,2,0,0,0,0,0,0,378,0
0,48,1,1,0,0,0,0,0,166,1
0,25,0,0,0,0,1,4,0,59,1
0,37,0,0,0,0,0,7,0,340,0
0,31,0,1,0,0,0,5,0,340,1
0,56,1,0,0,0,0,0,1,38,0
0,24,2,0,0,0,0,0,1,123,0
0,30,0,0,0,0,0,15,0,193,1
0,47,1,1,0,0,0,5,1,92,0
0,66,1,1,0,0,0,2,1,380,0
0,51,1,0,0,0,0,21,0,388,1
0,76,1,0,0,0,0,0,0,15,0
1,28,0,1,0,0,0,3,0,58,1
0,35,0,0,0,0,0,1,1,38,0
0,44,0,0,0,0,0,6,0,154,1
0,38,0,0,1,0,1,7,0,149,1
0,24,2,0,0,0,0,0,0,162,0
0,36,0,1,0,0,0,0,0,282,0
0,20,2,0,0,0,0,0,0,74,1
0,21,2,0,0,0,1,0,0,44,1
0,27,0,0,0,0,0,7,0,388,1
0,28,0,0,0,1,0,18,0,282,1
0,52,1,0,0,0,0,0,1,38,1
0,39,0,1,0,0,0,16,0,388,1
0,19,2,0,0,0,0,0,0,302,1
0,40,0,0,0,0,0,2,0,154,0
0,30,0,1,0,0,0,5,0,166,1
0,28,0,1,0,0,0,0,0,197,1
0,27,0,1,0,0,0,0,1,38,0
0,23,2,0,0,0,0,3,0,282,1
0,25,0,0,0,0,0,7,0,388,0
1,24,2,0,0,0,0,0,0,109,0
0,44,0,1,0,0,0,0,0,124,0
0,44,0,0,0,0,0,0,0,156,0
1,23,2,0,0,0,0,0,1,38,0
1,31,0,1,0,0,1,2,0,58,1
0,27,0,0,0,0,1,0,0,83,0
1,26,0,1,0,0,0,1,0,290,1
0,57,1,0,0,0,0,16,1,38,1
0,55,1,1,0,0,0,0,0,45,0
1,36,0,1,0,0,0,7,0,155,1
0,30,0,0,0,0,0,18,1,213,1
0,34,0,0,0,0,0,0,0,282,1
0,24,2,0,0,0,0,1,0,388,0
0,21,2,0,0,0,0,0,0,33,1
0,42,0,0,0,0,0,7,0,124,0
1,34,0,1,0,0,0,12,0,282,1
0,30,0,0,0,0,0,3,1,123,0
0,40,0,1,0,0,0,6,0,65,0
0,30,0,0,0,0,0,13,0,107,1
0,31,0,1,0,0,0,3,1,38,1
0,27,0,1,0,0,0,1,1,38,0
0,22,2,0,0,0,1,0,0,388,1
0,37,0,0,0,0,0,3,1,38,0
0,25,0,0,0,0,0,1,0,275,0
0,45,1,1,0,0,0,2,0,388,0
0,22,2,0,0,0,0,1,0,388,1
0,31,0,1,0,0,0,1,0,44,0
0,23,2,0,0,0,0,0,0,219,0
0,21,2,0,0,0,0,0,0,263,0
0,28,0,0,0,0,0,6,1,38,1
0,35,0,0,0,0,0,0,0,149,0
0,29,0,0,0,1,1,4,0,166,1
0,23,2,0,0,0,0,2,0,52,1
0,28,0,0,0,0,0,7,0,388,1
1,34,0,1,0,0,0,0,1,122,1
1,32,0,1,0,0,0,5,0,54,0
0,25,0,0,0,0,0,2,0,388,0
0,34,0,1,0,1,0,15,0,282,0
0,47,1,0,0,0,0,4,0,154,1
1,30,0,0,0,0,0,4,0,78,0
0,22,2,1,0,0,0,0,1,38,1
1,47,1,0,0,0,0,7,0,282,1
0,37,0,1,0,0,0,3,0,124,0
0,37,0,0,0,0,0,8,1,38,0
0,26,0,0,0,0,0,7,0,250,1
1,31,0,1,0,0,0,0,1,38,0
0,20,2,1,0,0,3,0,0,149,1
0,22,2,0,0,0,0,0,0,59,1
0,33,0,0,0,0,1,14,0,124,1
0,30,0,0,0,0,0,1,1,38,0
0,27,0,1,0,0,0,5,0,282,1
0,24,2,0,0,0,0,2,1,38,1
1,20,2,0,0,0,0,1,1,38,0
0,29,0,0,0,0,0,0,1,38,0
0,24,2,1,0,0,0,0,0,144,0
1,36,0,0,0,0,0,1,0,166,0
0,23,2,0,0,0,0,0,1,38,1
0,21,2,0,0,0,1,1,0,282,1
0,29,0,0,0,0,0,6,0,154,1
0,25,0,0,1,4,0,10,0,124,1
1,22,2,0,0,0,0,1,0,266,0
0,29,0,0,0,0,0,4,1,26,0
1,26,0,0,0,0,0,0,1,307,0
1,50,1,1,0,0,0,7,1,80,1
0,32,0,0,0,0,0,1,0,139,0
0,45,1,0,0,0,0,0,0,149,0
0,30,0,0,0,0,0,1,0,12,0
0,25,0,0,0,0,0,0,0,77,0
1,44,0,1,0,0,0,10,0,151,1
0,58,1,0,0,0,0,0,0,162,1
0,24,2,0,0,0,0,5,0,250,0
0,20,2,0,0,1,0,1,0,166,1
0,29,0,1,0,0,0,0,1,38,1
0,21,2,1,0,0,0,1,0,388,0
1,46,1,1,0,0,0,1,0,388,0
0,29,0,0,0,1,0,17,0,124,1
0,30,0,0,0,0,0,0,0,282,1
0,55,1,0,0,0,0,8,0,124,1
0,47,1,1,0,0,0,2,1,91,0
0,30,0,0,0,0,0,13,0,148,1
0,24,2,0,0,0,3,4,0,124,1
0,45,1,1,0,0,0,0,0,166,1
0,26,0,0,0,0,0,2,1,253,0
1,42,0,1,0,0,0,0,1,91,0
0,34,0,0,0,0,0,1,1,38,0
0,21,2,0,0,0,0,0,1,303,1
1,69,1,1,0,0,0,2,1,183,0
0,24,2,1,0,0,1,5,0,388,1
0,45,1,0,0,0,0,1,1,303,0
0,25,0,0,0,3,1,8,1,38,1
0,52,1,0,0,0,0,2,1,92,0
0,30,0,1,0,0,0,0,0,149,0
1,26,0,0,0,0,0,0,1,38,0
0,34,0,0,0,0,0,0,0,147,1
0,38,0,0,0,0,0,2,1,253,1
0,23,2,0,0,2,2,4,0,250,1
0,30,0,0,0,0,0,0,1,92,0
1,22,2,0,0,0,0,0,0,307,0
0,35,0,0,0,0,0,6,0,388,0
0,24,2,0,0,0,0,0,0,378,1
0,35,0,0,0,0,0,1,1,38,0
0,25,0,0,0,0,0,2,0,166,0
0,58,1,1,0,0,0,3,1,63,0
0,27,0,0,0,0,0,7,0,124,1
0,24,2,0,0,0,1,6,0,302,1
0,33,0,1,0,0,0,2,1,91,0
0,44,0,1,0,0,0,4,0,124,0
0,30,0,0,0,0,0,3,0,166,0
1,39,0,0,0,0,0,2,0,388,0
0,28,0,1,0,0,0,0,0,77,0
0,34,0,0,0,0,0,1,0,297,0
0,26,0,0,0,0,0,1,0,388,1
0,23,2,0,0,0,0,0,0,219,0
0,29,0,1,0,0,1,11,0,282,1
0,31,0,0,0,0,0,0,1,38,0
0,38,0,0,0,0,0,1,0,388,0
0,30,0,0,0,0,0,14,0,388,1
0,21,2,1,0,0,0,2,0,166,1
0,44,0,0,0,0,0,0,0,154,0
0,52,1,0,0,0,0,0,0,149,0
0,30,0,0,0,0,0,6,0,166,1
0,31,0,0,0,0,0,9,0,19,1
1,21,2,0,0,1,0,2,0,107,0
0,77,1,1,0,0,0,1,1,92,0
0,61,1,1,0,0,0,4,0,378,0
1,41,0,0,0,0,0,0,1,38,0
1,24,2,1,0,0,0,0,1,38,0
1,34,0,0,0,0,0,5,0,388,0
0,27,0,0,0,0,0,1,0,250,0
0,25,0,0,0,0,2,6,1,80,1
0,30,0,0,0,0,0,1,0,83,0
0,59,1,0,0,0,0,0,0,378,0
0,55,1,1,0,0,0,1,0,166,1
0,32,0,1,0,0,0,0,0,44,1
0,53,1,0,0,0,0,5,1,216,0
0,50,1,1,0,0,0,1,1,38,0
0,26,0,0,0,0,0,1,0,219,1
0,21,2,0,0,0,1,2,0,239,1
0,36,0,0,0,0,0,7,0,150,1
0,35,0,0,0,0,0,16,0,388,1
1,25,0,1,0,0,0,0,1,38,0
1,31,0,1,0,0,0,2,1,26,0
1,26,0,0,0,0,0,1,0,166,0
0,25,0,1,0,0,0,0,1,92,0
0,32,0,0,0,0,0,0,1,38,0
0,40,0,1,0,0,0,5,0,219,0
0,35,0,0,0,0,0,0,0,235,0
0,27,0,0,0,0,0,2,0,389,0
0,33,0,0,0,0,0,12,0,340,1
0,36,0,0,0,0,0,1,0,388,0
0,30,0,1,0,0,0,2,0,282,0
0,30,0,0,0,0,0,0,0,282,0
0,41,0,0,0,0,0,19,0,388,0
1,29,0,1,0,0,0,0,0,282,0
0,25,0,1,0,0,0,0,0,282,0
0,50,1,1,0,0,0,0,0,262,0
0,35,0,1,0,0,0,4,0,388,0
0,37,0,0,1,0,0,17,0,236,1
0,43,0,0,0,0,0,4,0,388,1
0,29,0,1,0,0,0,12,1,81,1
1,61,1,1,0,0,0,0,0,282,0
1,22,2,0,0,0,0,4,0,282,1
0,27,0,1,0,0,0,2,0,388,1
1,34,0,0,0,0,0,1,1,38,0
0,24,2,0,0,0,0,0,0,70,0
1,20,2,0,0,0,1,0,1,38,1
0,30,0,0,0,0,0,0,1,38,0
1,43,0,0,0,0,0,0,1,38,0
0,51,1,1,0,0,0,4,0,154,1
0,37,0,0,0,0,0,9,0,109,0
0,42,0,0,1,0,0,7,0,282,1
1,29,0,0,0,0,0,1,0,388,0
1,24,2,1,0,0,0,0,1,38,0
0,36,0,1,0,0,0,12,0,388,0
0,39,0,1,0,0,0,0,0,153,1
0,32,0,0,0,0,0,2,1,38,0
0,38,0,0,0,0,0,0,1,38,0
1,27,0,0,0,0,0,8,0,388,0
1,30,0,1,0,0,0,0,0,166,1
1,43,0,1,0,0,0,0,1,38,1
0,30,0,0,6,0,0,8,1,38,1
1,26,0,1,0,0,0,1,1,26,0
0,37,0,1,0,0,0,3,0,282,0
0,25,0,1,0,0,0,5,0,124,1
0,65,1,1,0,0,0,1,0,274,1
0,52,1,0,0,0,0,0,0,282,1
0,29,0,1,0,0,0,1,0,139,0
0,32,0,1,0,0,0,3,0,388,0
0,36,0,0,0,0,0,0,1,38,1
0,21,2,0,0,2,6,8,0,388,1
0,21,2,1,0,0,0,1,0,59,0
0,47,1,1,0,0,0,13,1,38,1
1,36,0,0,0,0,0,4,0,388,0
1,25,0,0,0,0,0,6,0,124,1
0,32,0,1,0,0,0,4,1,38,1
0,43,0,1,0,0,0,1,0,203,0
0,27,0,0,0,0,0,2,0,312,0
0,26,0,0,0,0,0,8,1,38,1
0,21,2,0,0,0,0,1,0,388,0
0,34,0,0,0,0,0,0,1,38,0
0,46,1,0,0,0,0,1,1,213,0
0,40,0,0,2,0,0,23,1,253,1
0,38,0,1,0,0,0,3,1,118,0
0,41,0,0,0,0,0,7,0,388,0
0,25,0,1,0,0,0,7,0,49,1
0,21,2,1,0,0,0,1,0,50,0
1,74,1,1,0,0,0,0,1,119,0
0,41,0,1,0,0,0,5,1,38,1
1,27,0,0,0,0,0,0,1,294,0
0,30,0,0,0,1,0,1,1,19,0
1,33,0,1,0,0,0,3,0,274,1
0,24,2,1,0,0,0,2,1,123,0
0,52,1,0,0,0,0,0,0,166,0
1,29,0,1,0,0,0,0,1,38,0
1,42,0,1,0,0,0,0,0,226,1
1,30,0,1,0,0,1,1,0,124,0
0,33,0,0,0,0,0,0,0,378,0
0,38,0,0,0,0,0,1,0,149,0
0,21,2,0,0,0,1,2,0,282,1
1,41,0,1,0,0,0,9,1,216,1
1,28,0,0,0,0,0,5,1,388,0
1,52,1,0,0,0,0,3,0,137,0
0,21,2,0,0,0,3,1,0,282,0
1,22,2,0,0,0,0,1,0,388,0
0,32,0,0,0,0,0,3,0,388,0
0,25,0,0,0,0,0,0,0,74,1
1,27,0,0,0,0,0,0,1,38,0
0,35,0,1,0,0,0,0,0,250,0
0,40,0,0,0,0,0,2,1,38,0
1,29,0,0,0,0,0,0,0,7,0
0,24,2,0,0,0,2,2,1,38,1
0,24,2,0,5,1,0,10,0,282,1
0,36,0,0,0,1,0,26,0,124,1
0,26,0,0,0,0,0,5,0,124,0
0,50,1,1,0,0,0,1,0,149,0
0,21,2,0,0,0,0,1,0,166,1
0,51,1,0,0,0,0,0,1,38,0
0,24,2,0,0,0,2,2,0,166,1
0,29,0,0,0,0,0,3,1,253,0
1,25,0,1,0,0,0,0,1,38,0
0,38,0,0,0,0,0,0,0,357,1
0,46,1,1,0,0,0,1,0,388,0
0,33,0,0,0,0,2,9,1,38,1
0,31,0,0,0,1,0,19,0,221,1
0,21,2,0,0,0,0,0,1,15,0
0,60,1,0,0,0,0,1,1,38,1
1,39,0,0,0,0,0,3,0,378,1
0,35,0,0,0,0,0,4,0,388,0
0,49,1,1,0,0,0,12,0,261,1
0,26,0,0,0,0,0,1,1,38,0
0,27,0,1,0,0,0,0,1,38,0
0,22,2,0,0,1,3,2,0,124,0
1,29,0,0,0,0,0,0,0,17,1
0,31,0,0,0,0,0,0,1,282,0
0,31,0,0,0,0,0,5,0,77,1
1,29,0,0,0,0,0,0,0,44,0
1,65,1,1,0,0,0,0,0,161,0
1,34,0,0,0,0,0,1,1,38,0
0,24,2,1,0,0,2,6,0,52,0
0,46,1,0,0,0,0,0,1,92,0
0,20,2,0,0,0,0,0,0,219,1
0,29,0,0,0,0,0,16,0,162,1
0,29,0,0,0,0,0,7,0,55,0
1,56,1,1,0,0,0,3,0,370,0
0,21,2,0,0,0,0,0,0,105,0
0,40,0,0,0,0,0,0,0,282,1
0,22,2,0,0,0,0,2,1,380,1
0,39,0,1,0,0,0,0,1,123,0
0,22,2,0,0,1,0,1,0,44,1
1,27,0,0,0,0,0,5,0,388,1
0,36,0,1,0,0,0,1,0,58,0
0,30,0,0,0,0,0,0,0,68,0
0,36,0,0,0,0,0,0,1,38,0
0,32,0,0,0,0,0,0,0,308,0
1,34,0,0,0,0,0,5,0,3,1
0,23,2,0,0,0,0,0,1,253,0
0,52,1,1,0,0,0,0,1,38,0
0,20,2,1,0,1,1,1,0,240,1
0,38,0,0,0,0,0,5,1,38,0
0,46,1,1,0,0,0,0,1,122,0
0,27,0,0,0,0,0,0,0,378,1
0,20,2,0,0,0,0,2,0,12,1
1,29,0,1,0,0,0,1,0,52,1
1,35,0,0,0,0,0,7,0,124,1
0,37,0,1,0,0,0,1,1,38,1
0,63,1,1,0,0,0,0,0,79,0
0,27,0,0,0,0,0,1,0,19,1
0,27,0,0,0,0,0,0,0,59,0
0,24,2,0,0,0,0,2,1,253,1
0,30,0,0,0,0,0,1,0,124,1
0,25,0,1,0,0,0,4,0,166,1
0,27,0,0,0,0,0,0,1,38,0
1,48,1,0,0,0,0,0,1,38,0
1,26,0,0,0,0,0,1,1,38,0
0,58,1,0,0,0,0,0,0,166,0
0,23,2,1,0,0,2,1,0,52,1
0,22,2,1,0,1,1,3,1,38,1
0,41,0,0,0,0,0,0,0,388,0
0,21,2,0,0,0,0,0,0,59,0
0,26,0,0,0,0,0,0,1,38,0
1,39,0,0,0,0,0,3,1,336,0
0,46,1,1,0,0,0,0,1,38,0
0,33,0,0,0,1,0,7,0,355,1
0,36,0,0,0,0,0,2,0,388,1
0,20,2,0,0,1,0,1,0,388,1
0,32,0,1,0,0,0,0,1,38,0
0,38,0,0,0,0,0,17,1,38,1
0,64,1,0,0,0,0,1,1,119,0
0,22,2,0,0,0,0,1,0,52,1
0,69,1,1,0,0,0,0,1,123,1
0,26,0,0,0,0,0,2,0,3,0
1,27,0,0,0,0,0,1,1,38,1
0,22,2,0,0,0,0,2,0,309,0
1,43,0,1,0,0,0,0,0,19,0
1,55,1,1,0,0,0,0,1,92,0
0,34,0,0,0,0,0,0,1,213,0
0,20,2,0,0,0,2,1,0,388,0
0,22,2,0,0,0,0,1,1,303,1
0,33,0,1,0,0,0,9,0,155,1
0,55,1,1,0,0,0,7,0,152,0
0,22,2,0,0,0,0,1,0,159,0
0,55,1,0,0,0,0,1,0,388,0
1,43,0,1,0,0,0,0,0,166,1
0,21,2,0,0,0,3,0,0,219,1
0,23,2,0,0,0,0,0,0,388,0
1,28,0,1,0,0,0,1,1,166,0
0,45,1,0,0,0,0,0,0,339,0
0,39,0,0,0,0,0,1,0,3,0
0,79,1,1,0,0,0,1,1,118,0
0,48,1,1,0,0,0,1,0,117,0
0,20,2,0,0,2,1,2,0,52,1
0,31,0,0,1,0,0,5,1,388,0
